"StationUse_RecordID","STATION","DESCRIPTION","DEC_LAT","DEC_LONG","RIVER_MILE","LLID","STREAM_NAME","RIVER_MILE_LAKE","LAKE_LLID","LAKE_NAME","GIS_Source_LAKE","USE","DontUse_2010","RMLLID_Verified","GIS_Source","LOCATION_VERIFIED_2010","HUC_3rd_Field","Bio_Macro_Data","CASCADE_LAKES","MARINE_WATERS","STRATIFIED_Natural_Lake","ESTUARY","LAKE","MARINE_COASTAL_REC","Enterro_Data","DHS_Station_Type","DHS_Station_Type_Num","EPA_BEACH_ID","BEACH_NAME","ELEVATION_FT","WRD_Basin","Comments","USE_2004","Reviewed_Permit_Writers","RIVER_MILE_2004","LLID_2004","USE_Bacteria","Salinity_Max","Conductivity_Max","PondResSmall"
10482,34668,"Siletz R Trib at RM 1.5",44.7904,-123.923,1.58,1239487447996,"Unnamed Stream",NA,NA,NA,NA,1,0,0,NA,1,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,371,"Mid Coast",NA,0,0,0,NA,1,NA,NA,0
10483,34669,"Farman Cr at RM 2.15",43.8598,-123.2599,2.16,1232448438313,"Farman Creek",NA,NA,NA,NA,1,0,0,NA,1,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,735,"Mid Coast",NA,0,0,0,NA,1,NA,NA,0
10484,34670,"Potato Patch Cr at RM 0.97",43.9965,-123.5903,0.98,1235938440092,"Potato Patch Creek",NA,NA,NA,NA,1,0,0,NA,1,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,620,"Mid Coast",NA,0,0,0,NA,1,NA,NA,0
10485,34671,"Nelson Cr at RM 1.95",44.0913,-123.6456,1.97,1236748441030,"Nelson Creek",NA,NA,NA,NA,1,0,0,NA,1,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,413,"Mid Coast",NA,0,0,0,NA,1,NA,NA,0
10486,34672,"Deer Cr at Mouth",45.0255,-123.8214,0.02,1238217450258,"Deer Creek",NA,NA,NA,NA,1,0,0,NA,1,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,305,"Mid Coast",NA,0,0,0,NA,1,NA,NA,0
10487,34673,"Salmon R (RM 15.90) Trib at Mouth",45.0483,-123.7676,0.02,1237674450484,"Unnamed Stream",NA,NA,NA,NA,1,0,0,NA,1,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,561,"Mid Coast",NA,0,0,0,NA,1,NA,NA,0
10488,34674,"Cedar Cr at RM 2.58 (Williams R)",43.3277,-123.7024,2.63,1237303433122,"Cedar Creek",NA,NA,NA,NA,1,0,0,NA,1,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,725,"South Coast",NA,0,0,0,NA,1,NA,NA,0
10489,34675,"Ward Cr at RM 2.55",43.0394,-124.2382,2.37,1242059430208,"Ward Creek",NA,NA,NA,NA,1,0,0,NA,1,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,226,"South Coast",NA,0,0,0,NA,1,NA,NA,0
10490,34676,"Fourmile Cr at RM 7.78",42.9934,-124.3494,8.11,1244558430014,"Fourmile Creek",NA,NA,NA,NA,1,0,0,NA,1,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,154,"South Coast",NA,0,0,0,NA,1,NA,NA,0
10491,34677,"Weekly Cr at RM 0.11 (EF Coquille R) ",43.1109,-124.0539,0.15,1240543431128,"Weekly Creek",NA,NA,NA,NA,1,0,0,NA,1,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,39,"South Coast",NA,0,0,0,NA,1,NA,NA,0
10492,34678,"Middle Cr at RM 21.72",43.2363,-123.8785,22.04,1240712431628,"Middle Creek",NA,NA,NA,NA,1,0,0,NA,1,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,673,"South Coast",NA,0,0,0,NA,1,NA,NA,0
10493,34679,"Hudson Cr at RM 3.61",43.2629,-123.984,3.64,1240442432431,"Hudson Creek",NA,NA,NA,NA,1,0,0,NA,1,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,456,"South Coast",NA,0,0,0,NA,1,NA,NA,0
10494,34680,"Lost Cr at RM 0.05 (Middle Cr)",43.2371,-123.9736,0.05,1239735432364,"Lost Creek",NA,NA,NA,NA,1,0,0,NA,1,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,243,"South Coast",NA,0,0,0,NA,1,NA,NA,0
10495,34681,"Coquille R NF at RM 31",43.2566,-124.0273,31.38,1241417430804,"North Fork Coquille River",NA,NA,NA,NA,1,0,0,NA,1,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,161,"South Coast",NA,0,0,0,NA,1,NA,NA,0
10496,34682,"Steel Cr at Mouth (EF Coquille R)",43.1574,-123.9622,0.01,1239625431574,"Steel Creek",NA,NA,NA,NA,1,0,0,NA,1,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,95,"South Coast",NA,0,0,0,NA,1,NA,NA,0
10497,34683,"Sixes R at RM 25.29 ",42.8199,-124.1948,25.53,1245439428541,"Sixes River",NA,NA,NA,NA,1,0,0,NA,1,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,374,"South Coast",NA,0,0,0,NA,1,NA,NA,0
10773,35856,"SPRING CR (RM 2.0) TRIB AT RM 0.5",45.344,-118.294,0.46,1182880453391,"Unnamed Stream",NA,NA,NA,NA,1,0,0,NA,1,"Lower Snake",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3209,"Grande Ronde",NA,0,0,0,NA,1,NA,NA,0
10774,35857,"THOMAS CR AT MOUTH",45.688,-118.203,0.03,1182047456877,"Thomas Creek",NA,NA,NA,NA,1,0,0,NA,1,"Middle Columbia",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2825,"Umatilla",NA,0,0,0,NA,1,NA,NA,0
10775,35858,"VINEGAR CR AT RM 0.4",44.605,-118.529,0.44,1185357446012,"Vinegar Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4105,"John Day",NA,0,0,0,NA,1,NA,NA,0
10776,35859,"WOLF CR AT RM 8.4",44.243,-119.829,8.97,1199053441722,"Wolf Creek",NA,NA,NA,NA,1,0,0,NA,1,"Deschutes",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3921,"Deschutes",NA,0,0,0,NA,1,NA,NA,0
10777,35860,"BEECH CR AT RM 11.1",44.522,-119.037,0.05,1191162444114,"Beech Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3550,"John Day",NA,0,0,0,NA,1,NA,NA,0
10778,35861,"ROCK CR AT RM 16.6",44.414,-119.822,0.03,1196331445288,"Rock Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4318,"John Day",NA,0,0,0,NA,1,NA,NA,0
10779,35862,"VANCE CR AT RM 0.5",44.287,-118.97,0.52,1189605442843,"Vance Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4337,"John Day",NA,0,0,0,NA,1,NA,NA,0
10780,35863,"CANYON CR AT RM 17.9",44.223,-118.858,0.04,1189595444224,"Canyon Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4252,"John Day",NA,0,0,0,NA,1,NA,NA,0
10781,35864,"ROBA CR AT RM 3.3",44.263,-119.981,3.36,1200026442224,"Roba Creek",NA,NA,NA,NA,1,0,0,NA,1,"Deschutes",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4232,"Deschutes",NA,0,0,0,NA,1,NA,NA,0
10782,35865,"DIXIE CR AT RM 5.2",44.526,-118.703,5.39,1187147444570,"Dixie Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4318,"John Day",NA,0,0,0,NA,1,NA,NA,0
10783,35866,"FOX CANYON AT RM 1.7",44.248,-120.131,1.75,1201071442358,"Fox Canyon Creek",NA,NA,NA,NA,1,0,0,NA,1,"Deschutes",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4420,"Deschutes",NA,0,0,0,NA,1,NA,NA,0
10784,35867,"BRIDGE CR AT RM 0.2",44.586,-118.508,0.91,1185111445880,"Bridge Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4193,"John Day",NA,0,0,0,NA,1,NA,NA,0
10785,35868,"SUGAR CR AT RM 4.6",44.223,-119.811,5.46,1198428441750,"Sugar Creek",NA,NA,NA,NA,1,0,0,NA,1,"Deschutes",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4039,"Deschutes",NA,0,0,0,NA,1,NA,NA,0
10786,35869,"COTTONWOOD CR AT RM 2.5",44.478,-119.633,2.7,1196089445075,"Cottonwood Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2654,"John Day",NA,0,0,0,NA,1,NA,NA,0
10787,35870,"CABIN CR AT RM 0.4",44.925,-119.361,0.4,1193626449184,"Cabin Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2323,"John Day",NA,0,0,0,NA,1,NA,NA,0
10788,35871,"CRANE CR AT RM 1.3",44.149,-118.384,0.05,1183709441616,"Crane Creek",NA,NA,NA,NA,1,0,0,NA,1,"Middle Snake-Boise",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4679,"Malheur",NA,0,0,0,NA,1,NA,NA,0
10789,35872,"REYNOLDS CR AT RM 4.1",44.42,-118.522,4.35,1185958444143,"Reynolds Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4236,"John Day",NA,0,0,0,NA,1,NA,NA,0
10790,35873,"LITTLE MALHEUR R AT RM 21.6",44.25,-118.311,23.18,1182588440188,"Little Malheur River",NA,NA,NA,NA,1,0,0,NA,1,"Middle Snake-Boise",1,0,0,0,0,0,0,0,NA,NA,NA,NA,5112,"Malheur",NA,0,0,0,NA,1,NA,NA,0
10791,35874,"ANTELOPE CR AT RM 2.7",44.129,-118.874,3.08,1188844441580,"Antelope Creek",NA,NA,NA,NA,1,0,0,NA,1,"Oregon Closed Basins",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4826,"Malheur Lake",NA,0,0,0,NA,1,NA,NA,0
10792,35875,"CAMP CR AT RM 3.5",44.055,-119.012,4.64,1189528440611,"Camp Creek",NA,NA,NA,NA,1,0,0,NA,1,"Oregon Closed Basins",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4731,"Malheur Lake",NA,0,0,0,NA,1,NA,NA,0
10793,35876,"DODSON CR AT RM 0.2",43.795,-119.649,0.21,1196521437941,"Dodson Creek",NA,NA,NA,NA,1,0,0,NA,1,"Oregon Closed Basins",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4685,"Malheur Lake",NA,0,0,0,NA,1,NA,NA,0
10794,35877,"PAULINA CR AT RM 4.9",43.725,-121.425,5.19,1214804437619,"Paulina Creek",NA,NA,NA,NA,1,0,0,NA,1,"Deschutes",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4295,"Deschutes",NA,0,0,0,NA,1,NA,NA,0
10795,35878,"MEADOW CR AT RM 2.0",44.999,-117.17,2.16,1171430449898,"Meadow Creek",NA,NA,NA,NA,1,0,0,NA,1,"Middle Snake-Powder",1,0,0,0,0,0,0,0,NA,NA,NA,NA,5420,"Powder",NA,0,0,0,NA,1,NA,NA,0
10796,35879,"PINE CR E AT RM 8.2",44.945,-117.108,8.54,1170207448719,"East Pine Creek",NA,NA,NA,NA,1,0,0,NA,1,"Middle Snake-Powder",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3140,"Powder",NA,0,0,0,NA,1,NA,NA,0
10797,35880,"DUCK CR AT RM 3.1",45.078,-116.95,3.16,1169057450685,"Duck Creek",NA,NA,NA,NA,1,0,0,NA,1,"Middle Snake-Powder",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4633,"Powder",NA,0,0,0,NA,1,NA,NA,0
10798,35881,"BEAVER CR AT RM 14.2",45.135,-118.193,14.2,1183602452682,"Beaver Creek",NA,NA,NA,NA,1,0,0,NA,1,"Lower Snake",1,0,0,0,0,0,0,0,NA,NA,NA,NA,5135,"Grande Ronde",NA,0,0,0,NA,1,NA,NA,0
10799,35882,"MALLORY CR AT MOUTH",44.973,-119.284,0.05,1192839449723,"Mallory Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2316,"John Day",NA,0,0,0,NA,1,NA,NA,0
10800,35883,"MCCULLY CR AT RM 8.8",45.215,-117.153,5.69,1170832453113,"McCully Creek",NA,NA,NA,NA,1,0,0,NA,1,"Lower Snake",1,0,0,0,0,0,0,0,NA,NA,NA,NA,7789,"Grande Ronde",NA,0,0,0,NA,1,NA,NA,0
10801,35884,"ROUGH CR AT RM 1.2",43.702,-119.676,1.3,1196550436961,"Rough Creek",NA,NA,NA,NA,1,0,0,NA,1,"Oregon Closed Basins",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4593,"Malheur Lake",NA,0,0,0,NA,1,NA,NA,0
10802,35885,"WALLOWA R WF AT RM 4.2",45.22,-117.235,0.06,1172120452736,"West Fork Wallowa River",NA,NA,NA,NA,1,0,0,NA,1,"Lower Snake",1,0,0,0,0,0,0,0,NA,NA,NA,NA,5883,"Grande Ronde",NA,0,0,0,NA,1,NA,NA,0
10803,35886,"BAKER CR AT RM 6.5",45.2283,-123.2742,7.04,1231850452478,"Baker Creek",NA,NA,NA,NA,1,0,0,NA,1,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,184,"Willamette",NA,0,0,0,NA,1,NA,NA,0
8707,32523,"Crooked R DS of N FK Crooked R",44.11865,-120.26424,108.29,1212676445778,"Crooked River",NA,NA,NA,NA,1,0,1,"100K",1,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,3471,"Deschutes","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,0,NA,1,NA,384,0
8708,23867,"Lookout Creek at River Mile 6.7 (Blue, McKenzie, Willamette)",44.233004,-122.154796,6.4,1222619442061,"Lookout Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2457,"Willamette",NA,1,0,6.4,1222619442061,1,NA,44,0
8709,24133,"Pacific Ocean at Otter Rock",44.747222,-124.062222,126.82,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,"100K",1,"Northern Oregon Coastal",0,0,1,0,0,0,1,0,NA,NA,"OR742120","Otter Rock Beach",56,"Mid Coast","Possible incorrect lat/long",1,0,0,NA,1,NA,NA,0
8710,26623,"Lost Creek at River Mile 5, trail 25 feet downstream from bridge (Willamette, Middle Fork Willamette)",43.896111,-122.821389,4.5,1228482439494,"Lost Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,715,"Willamette",NA,1,0,4.5,1228482439494,1,NA,77,0
8711,31982,"Aumsville WWTP receiving stream 100 feet downstream of outfall",44.85555,-122.87758,2.85,1229274448403,"Beaver Creek",NA,NA,NA,NA,0,0,1,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,335,"Willamette","Mixing zone.",0,1,0,NA,1,NA,78,0
8712,30751,"Humbug Mountain at Hubbard Creek, slightly south of creek",42.73494,-124.47718,289.16,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,0,"Southern Oregon Coastal",0,0,1,0,0,0,1,1,"Marine",1,"OR676750","Hubbard Creek Beach",20,"South Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,1244777427353,1,34.1,NA,0
8713,33997,"North Fork Beaver Cr above Elkhorn Cr (Mid Coast)",44.51038,-124.013817,0.08,1240123445100,"North Fork Beaver Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,36,"Mid Coast",NA,0,0,0,NA,1,NA,88,0
8714,23910,"Blue River, 9.2 miles on FSR 15 (McKenzie, Willamette)",44.267853,-122.200833,12.9,1223436441532,"Blue River",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1985,"Willamette",NA,1,0,12.9,1223436441532,1,NA,38,0
8715,32566,"North Fork John Day River at Debbie Reed's Place",44.757267,-119.636631,0.18,1196393447553,"North Fork John Day River",NA,NA,NA,NA,1,0,1,"100K",0,"John Day",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1867,"John Day","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,0,NA,1,NA,219,0
8716,29308,"Sporthaven Beach at Beachside Hotel (225 meters south of ramp), Brookings",42.04136,-124.26485,353.49,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,1,NA,0,0,1,0,0,0,1,1,"Marine",1,"OR550486","Sporthaven Beach",7,"South Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,1,45,NA,0
8717,29649,"South Fork Winberry Creek above Monticera Creek",43.86558,-122.58147,3.2,1226199439002,"South Fork Winberry Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1509,"Willamette",NA,1,0,3.2,1226199439002,1,NA,NA,0
8718,11306,"Yoncalla Creek at Halo Trail Road (Yoncalla)",43.604222,-123.279333,2.7,1232973436380,"Yoncalla Creek",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,345,"Umpqua","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,2.7,1232973436380,1,NA,297,0
8719,22679,"RFP Dillard Landfill seep S-1",43.099508,-123.426304,0.74,1234363431041,"Unnamed Stream",NA,NA,NA,NA,1,0,1,"24K",0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Umpqua","Groundwater. Leachate. Possible surface water site; no stream/lake nearby. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,1,NA,2620,0
8720,30253,"OR03-0039 Pacific Ocean, 5.7 nautical miles southwest of Hecta Head",44.078171,-124.237625,0,NA,"",NA,NA,NA,NA,0,1,0,NA,0,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,NA,"Outside Oregon's territorial sea. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,0,34,NA,0
8721,14650,"DEQ504, 50498 Deer Street",43.63434,-121.59664,NA,NA,"Little Deschutes River",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,120,0
8722,25925,"DEQ2009, 55344 Lazy River Drive (MW)",43.809809,-121.454138,NA,NA,"Little Deschutes River",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,255,0
9544,12259,"Jordan Creek at mouth",42.862472,-117.640556,0.1,1176415428623,"Jordan Creek",NA,NA,NA,NA,1,0,0,NA,0,"Middle Snake-Boise",0,0,0,0,0,0,0,0,NA,NA,NA,NA,3363,"Owyhee","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0.1,1176415428623,1,NA,363,0
9545,24184,"Deschutes (PWSID 00693) Redman Well 2",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"Drinking water.",0,0,NA,NA,0,NA,NA,0
9546,16750,"James R. Lebanon Landfill Monitoring Well MW-3D",44.555694,-122.897694,NA,NA," ",NA,NA,NA,NA,0,1,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Willamette","Groundwater.",0,0,NA,NA,0,NA,151,0
9547,30218,"OR03-0004 Pacific Ocean, 7.1 nautical miles west of Cape Foulweather",44.818711,-124.234404,0,NA,"",NA,NA,NA,NA,0,1,0,NA,0,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,NA,"Outside Oregon's territorial sea. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,0,34,NA,0
9548,13656,"Port Orford outer rocks at water intake",42.738611,-124.498056,287.56,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,1,NA,0,0,1,0,0,0,1,0,NA,NA,"OR154754","Port Point Beach",0,"South Coast",NA,1,0,0,NA,1,NA,NA,0
9549,25297,"Siuslaw River",43.881611,-123.5055,74,1241338440157,"Siuslaw River",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,659,"Mid Coast",NA,1,0,74,1241338440157,1,NA,78,0
9550,30375,"Ben Mitchell Orchard",45.3269,-123.0063,0.5,1230020453184,"Ben Mitchell Orchard",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,194,"Willamette",NA,1,0,0.5,1230020453184,1,NA,NA,0
9551,14735,"Dry Creek Landfill Ow-3",42.380556,-122.770833,NA,NA," ",NA,NA,NA,NA,0,1,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rogue","Groundwater. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,2340,0
9552,12720,"Jackson Creek at Taylor Road",42.374694,-122.929722,2.9,1229416424128,"Jackson Creek",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1266,"Rogue","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,2.9,1229416424128,1,NA,264,0
9553,10355,"Willamette River at Hwy 99E (Harrisburg)",44.267167,-123.173667,161.6,1227618456580,"Willamette River",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,312,"Willamette",NA,1,0,161.6,1227618456580,1,NA,98,0
9554,29339,"Agate Beach at Southern Sandy Bluff",44.65502,-124.06078,134.84,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,1,NA,0,0,1,0,0,0,1,1,"Marine",1,"OR178544","Agate Beach",0,"Mid Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,1,34,NA,0
9641,26860,"Table Rock Fork",44.960708,-122.40963,0.4,1224152449575,"Table Rock Fork Molalla River",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1247,"Willamette",NA,1,0,0.4,1224152449575,1,NA,60,0
9642,34446,"North Fork Powder River",44.98884,-118.08672,12.59,1178956450385,"North Powder River",NA,NA,NA,NA,1,0,1,"100K",0,"Middle Snake-Powder",0,0,0,0,0,0,0,0,NA,NA,NA,NA,3790,"Powder",NA,0,0,0,NA,1,NA,36,0
9643,30584,"Reed Creek at mouth",43.021809,-123.699276,0.03,1236987430215,"Reed Creek",NA,NA,NA,NA,1,0,1,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1056,"South Coast",NA,1,0,0,1236987430215,1,NA,NA,0
9644,13272,"Cummins Creek at River Mile 1.02",44.266167,-124.090083,1,1241087442658,"Cummins Creek",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,102,"Mid Coast",NA,1,0,1,1241087442658,1,NA,61,0
9645,23986,"OR2000-0004, Columbia River 4",46.14234,-123.27457,45.7,1240483462464,"Columbia River",NA,NA,NA,NA,1,0,0,NA,0,"Lower Columbia",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"North Coast","Estuary determined by salinty or conductivity and verified by GIS.",1,0,45.7,1240483462464,1,0.06,134,0
9646,24484,"North Fork John Day River at Lone Pine",44.777222,-119.623056,2.01,1196393447553,"North Fork John Day River",NA,NA,NA,NA,1,0,1,NA,0,"John Day",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1857,"John Day",NA,1,0,0,1196023447823,1,NA,164,0
9647,20717,"Tillamook Bay",45.527778,-123.929444,2.5,1239378455599,"Tillamook Bay",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 15.",1,0,2.5,1239378455599,1,NA,NA,0
8723,10322,"Bateman Creek at end of Logging Spur Road",45.626111,-123.2825,1.1,1232636456252,"Bateman Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,883,"Willamette",NA,1,0,1.1,1232636456252,1,NA,NA,0
8724,12537,"Griffin Creek at I-5 (Central Point)",42.394417,-122.924472,0.03,1229250423955,"Griffin Creek",NA,NA,NA,NA,1,0,1,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1221,"Rogue","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,1229250423955,1,NA,441,0
8725,30496,"Clatsop Groundwater-LOON",46.06152,-123.89923,0,NA,"Cullaby Slough",NA,NA,NA,NA,0,1,0,NA,0,"Lower Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,23,"North Coast","Groundwater.",0,0,NA,NA,0,NA,161,0
8726,22965,"Lage Orchard Plant receiving ditch upstream of packing plant",45.651611,-121.495472,1.12,1215137456488,"Unnamed Stream",NA,NA,NA,NA,1,0,1,"24K",0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,748,"Hood","Ditch/Pond/Culvert/Drain.",1,1,0,1215257456640,1,NA,164,0
8727,34824,"Roby Spring",44.4789,-121.1144,0.93,1211309444822,"Unnamed Stream",NA,NA,NA,NA,1,0,1,"100K",0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,3064,"Deschutes","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,0,NA,1,NA,497,0
8728,28822,"Ditch joining Diamond-Odell discharge #2 upstream of the confluence",45.62717,-121.54447,0.41,1215436456319,"Unnamed Stream",NA,NA,NA,NA,1,0,1,"24K",0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,722,"Hood","Ditch/Pond/Culvert/Drain.",0,1,NA,NA,1,NA,50,0
8729,33150,"Tillamook River at timber road (River Mile 17.1)",45.358013,-123.904721,17.74,1238834454692,"Tillamook River",NA,NA,NA,NA,1,0,1,"100K",0,"Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,361,"North Coast",NA,0,0,0,NA,1,NA,NA,0
