OBJECTID,Unique_ID,LLID,LAKE_LLID,RF,Distance,AGENCY,AGENCY_ID,STATION_ID,DEC_LAT,DEC_LONG,DATUM,DESCRIPTION,DESCRIPT_1,LLID_Strea,Str_LLID,Str_name,LAKE_LLID,LAKE_NAME,Unique_ID_,QAQC1,QAQC,QAQC2,Has Duplicate Station,Comments
772,876,1242688420467,,956.10,242.31,Oregon Department of Environmental Quality,ODEQ,36464,42.04541300000,-124.26572700000,NAD83,Chetco Estuary Commercial Boat Basin Center,NA,NA,NA,NA,NA,NA,876,Needs Secondary Review,,Further Review Needed,,
773,877,1242688420467,,723.43,377.97,Oregon Department of Environmental Quality,ODEQ,36465,42.04655800000,-124.26642300000,NAD83,Chetco Estuary Commercial Boat Basin North End,NA,NA,NA,NA,NA,NA,877,Needs Secondary Review,,Further Review Needed,,
774,878,1242700420452,,1024.97,-741.49,Oregon Department of Environmental Quality,ODEQ,36468,42.04831900000,-124.26662000000,NAD83,Delavan Creek Pipe Into Chetco Estuary Boat Basin Barge Slip,NA,NA,NA,NA,NA,NA,878,Needs Secondary Review,,Further Review Needed,,Ditch doesn't exist on DEQ streams or NHDH.
775,879,1242700420452,,1931.39,-474.63,Oregon Department of Environmental Quality,ODEQ,36461,42.05038700000,-124.26812300000,NAD83,Chetco Estuary Sport Boat Basin Southern Pipe,NA,NA,NA,NA,NA,NA,879,Needs Secondary Review,,Correct,,
776,880,1242700420452,,2277.34,-479.08,Oregon Department of Environmental Quality,ODEQ,36475,42.05138000000,-124.26836000000,NAD83,Chetco Estuary Sport Boat Basin Northern Pipe,NA,NA,NA,NA,NA,NA,880,Needs Secondary Review,,Correct,,
777,881,1242700420452,,1566.91,-177.81,Oregon Department of Environmental Quality,ODEQ,36479,42.04928000000,-124.26901000000,NAD83,Chetco Estuary Sport Boat Basin Southern End,NA,NA,NA,NA,NA,NA,881,Needs Secondary Review,,Correct,,
778,882,1242700420452,,2366.55,-305.35,Oregon Department of Environmental Quality,ODEQ,36478,42.05153000000,-124.26905000000,NAD83,Chetco Estuary Sport Boat Basin North End Mid Aerators,NA,NA,NA,NA,NA,NA,882,Needs Secondary Review,,Correct,,
779,883,1242700420452,,3033.11,-205.14,Oregon Department of Environmental Quality,ODEQ,36469,42.05289000000,-124.26943000000,NAD83,Fish House Creek Outlet Near Fish Cleaning Station,NA,NA,NA,NA,NA,NA,883,Needs Secondary Review,,Further Review Needed,,
780,884,1242700420452,,3162.23,110.13,Oregon Department of Environmental Quality,ODEQ,36470,42.05357000000,-124.27029000000,NAD83,Chetco River Estuary Above Boat Basin,NA,NA,NA,NA,NA,NA,884,Needs Secondary Review,,Correct,,
781,885,1240637462558,,1864574.03,-727.56,Oregon Department of Environmental Quality,ODEQ,36471,42.04355000000,-124.27157000000,NAD83,Chetco River Estuary at Mouth Between Levees,NA,NA,NA,NA,NA,NA,885,Needs Secondary Review,,Correct,,
782,886,1242777427161,,99.97,11.74,Oregon Department of Environmental Quality,ODEQ,36535,42.71610000000,-124.27733000000,NAD83,Lost Creek Near Mouth (Elk R),NA,NA,NA,NA,NA,NA,886,Needs Secondary Review,,Correct,,
783,887,1242836428122,,970.01,-78.60,Oregon Department of Environmental Quality,ODEQ,36656,42.81479000000,-124.28394000000,NAD83,Otter Creek at Sixes River Rd,NA,NA,NA,NA,NA,NA,887,Needs Secondary Review,,Correct,,
784,888,1242941425035,,4248.03,-349.05,Oregon Department of Environmental Quality,ODEQ,30194,42.51461600000,-124.29522600000,NAD83,Lobster Creek at mouth,NA,NA,NA,NA,NA,NA,888,Needs Secondary Review,,Correct,,
785,889,1245439428541,,94166.91,54.06,Oregon Department of Environmental Quality,ODEQ,34282,42.80500000000,-124.30580000000,NAD83,Sixes River US of South Fork at RM 17.8,NA,NA,NA,NA,NA,NA,889,Needs Secondary Review,,Correct,,
786,890,1243207429082,,289.83,298.11,Oregon Department of Environmental Quality,ODEQ,25852,42.90833300000,-124.31916700000,NAD83,South Fork Floras Creek at mouth,NA,NA,NA,NA,NA,NA,890,Needs Secondary Review,,Correct,,
787,891,1243267429366,,3569.11,,Oregon Department of Environmental Quality,ODEQ,24090,42.94343000000,-124.31929000000,NAD83,"East Fork Floras Creek, at Langlois Mountain Road",NA,NA,NA,NA,NA,NA,891,Needs Secondary Review,,Manually Revised with IRL tool,,
788,892,1244292424210,,42774.22,-243.12,Oregon Department of Environmental Quality,ODEQ,10413,42.48163900000,-124.32747200000,NAD83,Rogue River at Huntley Park,NA,NA,NA,NA,NA,NA,892,Needs Secondary Review,,Correct,,
789,893,1243207429083,,16119.06,34.18,Oregon Department of Environmental Quality,ODEQ,36573,42.93566000000,-124.32769000000,NAD83,Floras Cr NF DS of EF,NA,NA,NA,NA,NA,NA,893,Needs Secondary Review,,Correct,,
790,894,1243207429083,,21844.13,-187.10,Oregon Department of Environmental Quality,ODEQ,36574,42.94720000000,-124.33330000000,NAD83,Trib to Floras Cr NF (RM 4.1 from east bank),NA,NA,NA,NA,NA,NA,894,Needs Secondary Review,,Correct,,
791,895,1243207429083,,22619.58,18.73,Oregon Department of Environmental Quality,ODEQ,24091,42.94921000000,-124.33390000000,NAD83,"North Fork Floras Creek, at Langlois Mountain Road",NA,NA,NA,NA,NA,NA,895,Needs Secondary Review,,Correct,,
792,896,1243207429083,,27366.13,251.29,Oregon Department of Environmental Quality,ODEQ,36575,42.96091000000,-124.33629000000,NAD83,Williams Cr Near Mouth (Floras NF),NA,NA,NA,NA,NA,NA,896,Needs Secondary Review,,Potential Digitization,,Stream not in DEQ streams. In NHDH
793,897,1243452421007,,468.37,5.46,Oregon Department of Environmental Quality,ODEQ,36489,42.10167000000,-124.34409000000,NAD83,Lone Ranch Creek Near Mouth,NA,NA,NA,NA,NA,NA,897,Needs Secondary Review,,Correct,,
794,898,1243922425611,,15892.41,-253.17,Oregon Department of Environmental Quality,ODEQ,25440,42.56666700000,-124.34888900000,NAD83,Euchre Creek above Boulder Creek,NA,NA,NA,NA,NA,NA,898,Needs Secondary Review,,Correct,,
795,899,1243648425280,,5169.12,1750.79,Oregon Department of Environmental Quality,ODEQ,28288,42.54080000000,-124.35220000000,NAD83,Cedar Creek (Euchre Creek tributary),NA,NA,NA,NA,NA,NA,899,Needs Secondary Review,,Likely Correct,,Location not near stream. 
796,900,1243551421438,,596.66,88.18,Oregon Department of Environmental Quality,ODEQ,36494,42.14440000000,-124.35314000000,NAD83,Whaleshead Creek near Mouth,NA,NA,NA,NA,NA,NA,900,Needs Secondary Review,,Correct,,
797,901,1243602424676,,832.92,-273.93,Oregon Department of Environmental Quality,ODEQ,28308,42.46980000000,-124.35820000000,NAD83,Squaw Creek near mouth (Rogue River below Lobster Creek),NA,NA,NA,NA,NA,NA,901,Needs Secondary Review,,Correct,,
798,902,1243924424322,,8512.27,94.07,Oregon Department of Environmental Quality,ODEQ,29629,42.44554000000,-124.36861000000,NAD83,Saunders Creek near bridge,NA,NA,NA,NA,NA,NA,902,Needs Secondary Review,,Likely Correct,,No stream visible in satellite imagery
799,903,1243922425611,,8317.78,-21.38,Oregon Department of Environmental Quality,ODEQ,25437,42.55888900000,-124.37138900000,NAD83,Euchre Creek above Cedar Creek,NA,NA,NA,NA,NA,NA,903,Needs Secondary Review,,Correct,,
800,904,1243729425580,,0.00,,Oregon Department of Environmental Quality,ODEQ,25436,42.55805600000,-124.37166700000,NAD83,Cedar Creek (tributary to Euchre Creek) at mouth,NA,NA,NA,NA,NA,NA,904,Needs Secondary Review,,Manually Revised with IRL tool,,
801,905,1243729425580,,2502.23,-244.37,Oregon Department of Environmental Quality,ODEQ,28289,42.55190000000,-124.37190000000,NAD83,Cedar Creek at downstream end of Cedar Bend Golfcourse (Euchre Creek tributary),NA,NA,NA,NA,NA,NA,905,Needs Secondary Review,,Correct,,
802,906,1244242423867,,29768.70,-15.42,Oregon Department of Environmental Quality,ODEQ,31508,42.35500000000,-124.37270000000,NAD83,Hunter Creek upstream of second bridge,NA,NA,NA,NA,NA,NA,906,Needs Secondary Review,,Correct,,
803,907,1243982422746,,8281.62,-433.23,Oregon Department of Environmental Quality,ODEQ,32642,42.26705000000,-124.37741000000,NAD83,Pistol River above Pistol Loop Road Bridge,NA,NA,NA,NA,NA,NA,907,Needs Secondary Review,,Correct,,
804,908,1243922425611,,3816.44,104.03,Oregon Department of Environmental Quality,ODEQ,29569,42.56064000000,-124.38252000000,NAD83,Eucher Creek below Hwy 101 (above estuary),NA,NA,NA,NA,NA,NA,908,Needs Secondary Review,,Correct,Yes,
805,909,1243922425611,,3816.44,104.03,Oregon Department of Environmental Quality,ODEQ,29569,42.56064000000,-124.38252000000,NAD83,Eucher Creek below Hwy 101 (above estuary),NA,NA,NA,NA,NA,NA,909,Needs Secondary Review,,Correct,Yes,
806,910,1243982422746,,6456.29,-17.03,Oregon Department of Environmental Quality,ODEQ,31511,42.26570000000,-124.38400000000,NAD83,Pistol River at ODFW Trap Site,NA,NA,NA,NA,NA,NA,910,Needs Secondary Review,,Correct,,
807,911,1243922425611,,2061.56,248.66,Oregon Department of Environmental Quality,ODEQ,36567,42.56323000000,-124.38447000000,NAD83,Coy Cr at Mouth (Euchre),NA,NA,NA,NA,NA,NA,911,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not DEQ streams"
808,912,1243922425611,,2075.01,178.61,Oregon Department of Environmental Quality,ODEQ,36571,42.56304900000,-124.38457000000,NAD83,Euchre Cr US of Estuary Backwater ABV Hwy 101,NA,NA,NA,NA,NA,NA,912,Needs Secondary Review,,Correct,,
809,913,1244292424210,,24343.74,3320.02,Oregon Department of Environmental Quality,ODEQ,29630,42.47147000000,-124.38596000000,NAD83,Edson Creek at county bridge,NA,NA,NA,NA,NA,NA,913,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
810,914,1243922425611,,1087.85,-298.29,Oregon Department of Environmental Quality,ODEQ,36570,42.56112000000,-124.38815000000,NAD83,Euchre Cr at head of tidal influence,NA,NA,NA,NA,NA,NA,914,Needs Secondary Review,,Correct,,
811,915,1244242423867,,22551.51,95.46,Oregon Department of Environmental Quality,ODEQ,36699,42.35781000000,-124.38888000000,NAD83,Hunter Creek at Bridge Approx 1.7 Mi Blw Conn Cr,NA,NA,NA,NA,NA,NA,915,Needs Secondary Review,,Correct,,
812,916,1244292424210,,24343.74,4994.68,Oregon Department of Environmental Quality,ODEQ,29697,42.47527800000,-124.38944400000,NAD83,"Edson Creek, above bridge #256",NA,NA,NA,NA,NA,NA,916,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
813,917,1240637462558,,1610655.22,704.27,Oregon Department of Environmental Quality,ODEQ,36572,42.55904000000,-124.39003000000,NAD83,Wetland Trib to Euchre Cr at RM 0.1,NA,NA,NA,NA,NA,NA,917,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
814,918,1244058424297,,7625.96,-17.40,Oregon Department of Environmental Quality,ODEQ,36693,42.44434000000,-124.39145000000,NAD83,Rogue R Trib (N Bnk @ RM 1.35) at N Bank Rd,NA,NA,NA,NA,NA,NA,918,Needs Secondary Review,,Correct,,
815,919,1243922425611,,0.00,,Oregon Department of Environmental Quality,ODEQ,36568,42.55812000000,-124.39239000000,NAD83,Euchre Cr Estuary Embayment,NA,NA,NA,NA,NA,NA,919,Needs Secondary Review,,Manually Revised with IRL tool,,
816,920,1244292424210,,24343.74,7098.23,Oregon Department of Environmental Quality,ODEQ,28306,42.48060000000,-124.39260000000,NAD83,East Fork Edson Creek near mouth (Rogue River below Lobster Creek),NA,NA,NA,NA,NA,NA,920,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
817,921,1243922425611,,0.00,,Oregon Department of Environmental Quality,ODEQ,36569,42.55979000000,-124.39298000000,NAD83,Euchre Cr Outlet,NA,NA,NA,NA,NA,NA,921,Needs Secondary Review,,Manually Revised with IRL tool,,
818,922,1244242423867,,20528.26,144.93,Oregon Department of Environmental Quality,ODEQ,36700,42.35976000000,-124.39313000000,NAD83,Hunter Creek at RM 3.9,NA,NA,NA,NA,NA,NA,922,Needs Secondary Review,,Correct,,
819,923,1240637462558,,1640396.60,7340.42,Oregon Department of Environmental Quality,ODEQ,36734,42.48050000000,-124.39467000000,NAD83,Edson Cr WF ABV EF,NA,NA,NA,NA,NA,NA,923,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
820,924,1243978422752,,974.48,-6.04,Oregon Department of Environmental Quality,ODEQ,32666,42.27520000000,-124.39470000000,NAD83,Crook Creek at Pistol River Loop Road (Pistol River),NA,NA,NA,NA,NA,NA,924,Needs Secondary Review,,Correct,,
821,925,1244633429704,,31252.44,254.02,Oregon Department of Environmental Quality,ODEQ,36616,42.93456000000,-124.39607000000,NAD83,Morton Creek at RM 5.92,NA,NA,NA,NA,NA,NA,925,Needs Secondary Review,,Correct,,
822,926,1243974429990,,591.78,41.71,Oregon Department of Environmental Quality,ODEQ,36641,42.99747000000,-124.39671000000,NAD83,Fourmile Cr SF Near Mouth,NA,NA,NA,NA,NA,NA,926,Needs Secondary Review,,Correct,,
823,927,1244558430014,,26806.00,90.56,Oregon Department of Environmental Quality,ODEQ,36642,42.99917000000,-124.39971000000,NAD83,Fourmile CR Blw SF,NA,NA,NA,NA,NA,NA,927,Needs Secondary Review,,Correct,,
824,928,1240637462558,,1639029.10,5621.13,Oregon Department of Environmental Quality,ODEQ,36741,42.48285000000,-124.40046000000,NAD83,Edson Cr WF DS of Wetland Fork,NA,NA,NA,NA,NA,NA,928,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
825,929,1244058424298,,1288.77,104.44,Oregon Department of Environmental Quality,ODEQ,32859,42.42786000000,-124.40176000000,NAD83,Indian Creek near mouth (Rogue River),NA,NA,NA,NA,NA,NA,929,Needs Secondary Review,,Correct,,
826,930,1244058424298,,945.64,195.22,Oregon Department of Environmental Quality,ODEQ,28304,42.42860000000,-124.40260000000,NAD83,Indian Creek near mouth (Rogue River below Lobster Creek),NA,NA,NA,NA,NA,NA,930,Needs Secondary Review,,Correct,,
827,931,1244633429704,,29109.47,-112.32,Oregon Department of Environmental Quality,ODEQ,36615,42.93221000000,-124.40361000000,NAD83,Morton Creek at Steep Gulch,NA,NA,NA,NA,NA,NA,931,Needs Secondary Review,,Correct,,
828,932,1244633429704,,28946.54,277.25,Oregon Department of Environmental Quality,ODEQ,36617,42.93335000000,-124.40385000000,NAD83,Morton Creek at RM 5.48,NA,NA,NA,NA,NA,NA,932,Needs Secondary Review,,Correct,,
829,933,1240637462558,,1727731.17,798.00,Oregon Department of Environmental Quality,ODEQ,36730,42.27781000000,-124.40459000000,NAD83,Pistol River at Hwy 101,NA,NA,NA,NA,NA,NA,933,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
830,934,1244061428054,,0.00,,Oregon Department of Environmental Quality,ODEQ,36659,42.80542000000,-124.40574000000,NAD83,Dry Cr at Mouth (Sixes),NA,NA,NA,NA,NA,NA,934,Needs Secondary Review,,Manually Revised with IRL tool,,
831,935,1244633429704,,27474.20,147.85,Oregon Department of Environmental Quality,ODEQ,36618,42.93561000000,-124.40716000000,NAD83,Morton Creek at RM 5.20,NA,NA,NA,NA,NA,NA,935,Needs Secondary Review,,Correct,,
832,936,1240637462558,,1722847.48,83.62,Oregon Department of Environmental Quality,ODEQ,36705,42.29127000000,-124.40760000000,NAD83,Pistol River at Pacific Ocean,NA,NA,NA,NA,NA,NA,936,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
833,937,1244102427386,,281.26,74.52,Oregon Department of Environmental Quality,ODEQ,29552,42.73777000000,-124.41039000000,NAD83,Elk River Champman Creek above Elk River Road,NA,NA,NA,NA,NA,NA,937,Needs Secondary Review,,Correct,,Chapman Creek
834,938,1244127428149,,562.63,188.78,Oregon Department of Environmental Quality,ODEQ,28313,42.81510000000,-124.41050000000,NAD83,Edson Creek near confluence with Sixes River,NA,NA,NA,NA,NA,NA,938,Needs Secondary Review,,Correct,,
835,939,1244292424210,,6044.78,900.83,Oregon Department of Environmental Quality,ODEQ,36748,42.43000000000,-124.41140000000,NAD83,Rogue River Estuary at Lexs Landing DS End of Dock,NA,NA,NA,NA,NA,NA,939,Needs Secondary Review,,Correct,,
836,940,1244061428054,,9057.80,-84.82,Oregon Department of Environmental Quality,ODEQ,36658,42.78524000000,-124.41164000000,NAD83,Dry Cr Blw Bridge Access,NA,NA,NA,NA,NA,NA,940,Needs Secondary Review,,Correct,,
837,941,1244136423889,,35.92,-105.48,Oregon Department of Environmental Quality,ODEQ,34304,42.38900000000,-124.41280000000,NAD83,Turner Creek ABV riparian project (Hunter),NA,NA,NA,NA,NA,NA,941,Needs Secondary Review,,Correct,,
838,942,1244292424210,,4834.02,-660.99,Oregon Department of Environmental Quality,ODEQ,36747,42.42500000000,-124.41330000000,NAD83,Rogue River Estuary Boat Basin at Hwy 101 Bridge,NA,NA,NA,NA,NA,NA,942,Needs Secondary Review,,Correct,,
839,943,1245439428541,,50631.66,11.39,Oregon Department of Environmental Quality,ODEQ,28314,42.81380000000,-124.41340000000,NAD83,Sixes River above Edson Creek,NA,NA,NA,NA,NA,NA,943,Needs Secondary Review,,Correct,,
840,944,1244427430438,,13991.69,212.99,Oregon Department of Environmental Quality,ODEQ,18823,43.05208300000,-124.41375000000,NAD83,Twomile Creek at Hwy 101 (tributary to Pacific),NA,NA,NA,NA,NA,NA,944,Needs Secondary Review,,Correct,,
841,945,1244558430014,,20510.21,257.94,Oregon Department of Environmental Quality,ODEQ,18822,43.00336100000,-124.41433300000,NAD83,Fourmile Creek at Hwy 101 (tributary to Pacific),NA,NA,NA,NA,NA,NA,945,Needs Secondary Review,,Correct,,
842,946,1244136423889,,0.00,,Oregon Department of Environmental Quality,ODEQ,36703,42.38920000000,-124.41440000000,NAD83,Turner Creek at Mouth (Hunter Cr Trib at RM 0.63),NA,NA,NA,NA,NA,NA,946,Needs Secondary Review,,Manually Revised with IRL tool,,
843,947,1244242423867,,3436.96,-74.32,Oregon Department of Environmental Quality,ODEQ,36702,42.38900000000,-124.41485000000,NAD83,Hunter Creek Above Turner Cr,NA,NA,NA,NA,NA,NA,947,Needs Secondary Review,,Correct,,
844,948,1240637462558,,1673211.27,2964.85,Oregon Department of Environmental Quality,ODEQ,36590,42.40945000000,-124.41516000000,NAD83,Riley Cr Across from Power Sub Station,NA,NA,NA,NA,NA,NA,948,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
845,949,1244191430506,,5809.54,-14.77,Oregon Department of Environmental Quality,ODEQ,36651,43.03750000000,-124.41539000000,NAD83,Twomile Cr SF at Hwy 101,NA,NA,NA,NA,NA,NA,949,Needs Secondary Review,,Correct,,
846,950,1244180430477,,3395.82,-69.64,Oregon Department of Environmental Quality,ODEQ,36650,43.03840000000,-124.41719000000,NAD83,Lower Twomile Cr at Hwy 101,NA,NA,NA,NA,NA,NA,950,Needs Secondary Review,,Correct,,
847,951,1240637462558,,1671379.91,2612.52,Oregon Department of Environmental Quality,ODEQ,36589,42.41467000000,-124.41783000000,NAD83,Dean Creek US of W Enteranc of Buffington Pk,NA,NA,NA,NA,NA,NA,951,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
848,952,1244242423867,,1895.32,-175.36,Oregon Department of Environmental Quality,ODEQ,36704,42.38887000000,-124.41866000000,NAD83,Hunter Creek at Turtle Rock RV Park,NA,NA,NA,NA,NA,NA,952,Needs Secondary Review,,Correct,,
849,953,1244198426708,,243.99,-45.57,Oregon Department of Environmental Quality,ODEQ,36460,42.67070000000,-124.41887000000,NAD83,Beartrap Creek at Mouth,NA,NA,NA,NA,NA,NA,953,Needs Secondary Review,,Correct,,
850,954,1244292424210,,2562.66,,Oregon Department of Environmental Quality,ODEQ,36744,42.42190000000,-124.41940000000,NAD83,Rogue River Estuary Boat Basin at E End of Commercial Dock,NA,NA,NA,NA,NA,NA,954,Needs Secondary Review,,Manually Revised with IRL tool,,
851,955,1244667429704,,16175.45,66.31,Oregon Department of Environmental Quality,ODEQ,36631,42.96098000000,-124.41952000000,NAD83,Bethel Cr East of Hwy 101 at Bridge,NA,NA,NA,NA,NA,NA,955,Needs Secondary Review,,Correct,,
852,956,1244292424210,,1625.16,-1219.59,Oregon Department of Environmental Quality,ODEQ,36745,42.42080000000,-124.42250000000,NAD83,Rogue River Estuary Boat Basin at West End of Recreation Dock,NA,NA,NA,NA,NA,NA,956,Needs Secondary Review,,Correct,,
853,957,1244596429890,,13192.23,267.37,Oregon Department of Environmental Quality,ODEQ,18824,42.97547200000,-124.42341700000,NAD83,Davis Creek at Hwy 101 (tributary to New River),NA,NA,NA,NA,NA,NA,957,Needs Secondary Review,,Correct,,
854,958,1240637462558,,1669084.17,1229.56,Oregon Department of Environmental Quality,ODEQ,36588,42.42003000000,-124.42350000000,NAD83,Dean Cr Culvert Outlet to Rogue R,NA,NA,NA,NA,NA,NA,958,Needs Secondary Review,,Further Review Needed,,"Stream in NHDH, not in DEQ streams. Looks to be an estuary or marine."
855,959,1244667429704,,11527.16,103.01,Oregon Department of Environmental Quality,ODEQ,18821,42.96591700000,-124.42758300000,NAD83,Bethel Creek at Hwy 101 (tributary to New River),NA,NA,NA,NA,NA,NA,959,Needs Secondary Review,,Correct,,
856,960,1244427430438,,6989.40,134.32,Oregon Department of Environmental Quality,ODEQ,36653,43.05676000000,-124.43172000000,NAD83,Twomile Cr at DS Bridge,NA,NA,NA,NA,NA,NA,960,Needs Secondary Review,,Correct,,
857,961,1244459430087,1244357430215,6542.39,-34.03,Oregon Department of Environmental Quality,ODEQ,36645,43.02024000000,-124.43338000000,NAD83,Laurel Lake East,NA,NA,NA,NA,NA,NA,961,Needs Secondary Review,,Correct,,Added Lake LLID
858,962,1244598429527,,7390.94,304.00,Oregon Department of Environmental Quality,ODEQ,32640,42.95818000000,-124.43470000000,NAD83,Butte Creek at Hwy 101 (New River),NA,NA,NA,NA,NA,NA,962,Needs Secondary Review,,Correct,,
859,963,1244459430087,,5837.56,898.52,Oregon Department of Environmental Quality,ODEQ,36725,43.02317000000,-124.43516000000,NAD83,Laurel Lake Trib from Lost Lake,NA,NA,NA,NA,NA,NA,963,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
860,964,1244459430087,1244357430215,5609.97,107.20,Oregon Department of Environmental Quality,ODEQ,36646,43.02107000000,-124.43681000000,NAD83,Laurel Lake West,NA,NA,NA,NA,NA,NA,964,Needs Secondary Review,,Correct,,
861,965,1244427430438,,4500.46,-28.52,Oregon Department of Environmental Quality,ODEQ,36654,43.05250000000,-124.43800000000,NAD83,Twomile Cr Near Mouth,NA,NA,NA,NA,NA,NA,965,Needs Secondary Review,,Correct,,
862,966,1244633429704,,15777.84,-43.65,Oregon Department of Environmental Quality,ODEQ,36621,42.94087000000,-124.43962000000,NAD83,Morton Creek at RM 2.99,NA,NA,NA,NA,NA,NA,966,Needs Secondary Review,,Correct,,
863,967,1244598429527,,4730.34,19.83,Oregon Department of Environmental Quality,ODEQ,36628,42.95690000000,-124.44468000000,NAD83,Butte Creek 0.49 Miles DS of Hwy 101,NA,NA,NA,NA,NA,NA,967,Needs Secondary Review,,Correct,,
864,968,1244558430014,,6137.74,-46.37,Oregon Department of Environmental Quality,ODEQ,36644,43.00830000000,-124.44540000000,NAD83,Fourmile Cr Abv Spring Cr Laurel Lake Outlet,NA,NA,NA,NA,NA,NA,968,Needs Secondary Review,,Correct,,
865,969,1244459430087,,83.97,74.16,Oregon Department of Environmental Quality,ODEQ,36647,43.00899000000,-124.44596000000,NAD83,Spring Creek Near Mouth,NA,NA,NA,NA,NA,NA,969,Needs Secondary Review,,Correct,,
866,970,1244633429704,,12844.01,10.02,Oregon Department of Environmental Quality,ODEQ,36624,42.94510000000,-124.44650000000,NAD83,Morton Creek at RM 2.43,NA,NA,NA,NA,NA,NA,970,Needs Secondary Review,,Correct,,
867,971,1244667429704,,5755.15,178.62,Oregon Department of Environmental Quality,ODEQ,36632,42.97010000000,-124.44720000000,NAD83,Bethel Cr US Bridge on Re-located channel,NA,NA,NA,NA,NA,NA,971,Needs Secondary Review,,Correct,,
868,972,1240637462558,,1382374.72,488.85,Oregon Department of Environmental Quality,ODEQ,36652,43.02490000000,-124.44780000000,NAD83,New River North of Fourmile Creek,NA,NA,NA,NA,NA,NA,972,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
869,973,1244596429890,,5408.82,124.12,Oregon Department of Environmental Quality,ODEQ,36635,42.98071000000,-124.44916000000,NAD83,Davis Cr Abv Croft Lake,NA,NA,NA,NA,NA,NA,973,Needs Secondary Review,,Correct,,
870,974,1244596429890,1244500429834,3408.15,1014.17,Oregon Department of Environmental Quality,ODEQ,36723,42.98400000000,-124.45004000000,NAD83,Croft Lake NE,NA,NA,NA,NA,NA,NA,974,Needs Secondary Review,,Correct,,
871,975,1244923429259,,11944.23,,Oregon Department of Environmental Quality,ODEQ,36721,42.92238000000,-124.45011000000,NAD83,South Langlois Creek at Hwy 101,NA,NA,NA,NA,NA,NA,975,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
872,976,1244596429890,1244500429834,3954.84,-12.45,Oregon Department of Environmental Quality,ODEQ,36636,42.98183000000,-124.45303000000,NAD83,Croft Lake South,NA,NA,NA,NA,NA,NA,976,Needs Secondary Review,,Correct,,Added Lake LLID
873,977,1244598429527,,1976.44,275.11,Oregon Department of Environmental Quality,ODEQ,36629,42.95571000000,-124.45456000000,NAD83,Butte Creek at DS Bridge,NA,NA,NA,NA,NA,NA,977,Needs Secondary Review,,Correct,,
874,978,1244923429259,,8800.51,3625.11,Oregon Department of Environmental Quality,ODEQ,32667,42.93450000000,-124.45510000000,NAD83,North Langlois Creek near Langlois (tributary to New River),NA,NA,NA,NA,NA,NA,978,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
875,979,1244596429890,,4439.14,-1842.98,Oregon Department of Environmental Quality,ODEQ,36757,42.97646200000,-124.45627200000,NAD83,Bethel Cr Re-Located Channel at 2nd Bridge US,NA,NA,NA,NA,NA,NA,979,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
876,980,1244596429890,,1856.72,84.63,Oregon Department of Environmental Quality,ODEQ,36637,42.98643000000,-124.45662000000,NAD83,Croft Lake Outlet,NA,NA,NA,NA,NA,NA,980,Needs Secondary Review,,Correct,,
877,981,1244633429704,,8389.13,-527.63,Oregon Department of Environmental Quality,ODEQ,36726,42.95075000000,-124.45693000000,NAD83,Morton Cr at DS End of Flow,NA,NA,NA,NA,NA,NA,981,Needs Secondary Review,,Correct,,
878,982,1244569430006,1244597429863,2300.56,112.81,Oregon Department of Environmental Quality,ODEQ,36638,42.99661000000,-124.45743000000,NAD83,New River Near Strorm Ranch Boat Ramp,NA,NA,NA,NA,NA,NA,982,Needs Secondary Review,,Correct,,Added Lake LLID
879,983,1244633429704,,13173.98,-3821.79,Oregon Department of Environmental Quality,ODEQ,36728,42.93785000000,-124.45765000000,NAD83,North Langlois Cr at DS Bridge,NA,NA,NA,NA,NA,NA,983,Needs Secondary Review,,Potential Digitization,,"Stream in NHDH, not in DEQ streams"
880,984,1244633429704,,4774.84,195.48,Oregon Department of Environmental Quality,ODEQ,36630,42.95770000000,-124.46022000000,NAD83,Butte Creek NR Mouth,NA,NA,NA,NA,NA,NA,984,Needs Secondary Review,,Further Review Needed,,Inconsistencies between DEQ streams and NHDH streams
