OBJECTID,STATION,DESCRIPTION,DEC_LAT,DEC_LONG,RIVER_MILE,LLID,RIVER_MILE_LAKE,LAKE_LLID,LAKE_NAME,GIS_Source_LAKE,GIS_STREAMNAME,GIS_Source,EPA_BEACH_ID,BEACH_NAME
4008,28396,Little River at mouth (North Umpqua tributary),43.297289999999997,-123.100010000000000,0.130000000000000,1231024432977,0.000000000000000,,,,Little River,100K,,
4010,26624,"Lost Creek at River Mile 7.8 (Willamette, Middle Fork Willamette)",43.862499999999997,-122.805000000000010,7.300000000000000,1228482439494,0.000000000000000,,,,Lost Creek,,,
4011,12134,Harvey Creek at River Mile 0.5,43.689999999999998,-123.944166999999990,0.400000000000000,1239459436856,0.000000000000000,,,,Harvey Creek,,,
4012,30677,Cozine Creek at mouth (South Yamhill),45.205559999999998,-123.189719999999990,0.100000000000000,1231877452053,0.000000000000000,,,,Cozine Creek,,,
4013,32008,Walla Walla River at Pepper's Bridge,45.988002000000002,-118.374233000000000,41.369999999999997,1189393460624,0.000000000000000,,,,Walla Walla River,100K,,
4014,18752,"Farmers Irrigation District Canal, downstream of Fid Diversion",45.612917000000003,-121.624861000000000,11.500000000000000,1215067457204,0.000000000000000,,,,Hood River,,,
4018,10523,Nestucca R at Cloverdale,45.207099999999997,-123.890199999999990,7.200000000000000,1239555451826,0.000000000000000,,,,Nestucca River,,,
4019,12552,McKenzie River at Mckenzie Bridge,44.174166999999997,-122.161389000000000,62.600000000000001,1230673441173,0.000000000000000,,,,McKenzie River,,,
4020,23507,Nehalem River upstream of Salmonberry River,45.750888000000003,-123.651533000000000,24.000000000000000,1238951456889,0.000000000000000,,,,Nehalem River,,,
4021,33694,Middle Fork Wolf Creek,44.039740000000002,-118.707920000000000,0.320000000000000,1187050440359,0.000000000000000,,,,Middle Fork Wolf Creek,,,
4022,23023,Grande Ronde River 100 feet downstream of Elgin WWTP outfall,45.577806000000002,-117.913360999999990,96.599999999999994,1169845460718,0.000000000000000,,,,Grande Ronde River,,,
4023,31679,"Lytle Lake, south end of lake",45.620100000000001,-123.939700000000000,1.220000000000000,1239418456358,0.000000000000000,1239383456226,"Lytle, Lake",StreamNet,Spring Creek,100K,,
4024,35566,Indian Creek above 12th St. Culvert (Hood),45.697396388700000,-121.524323323000000,0.750000000000000,1215104457009,0.000000000000000,,,,Indian Creek,100K,,
4025,31479,Mill CR N FK at RM 9.4 (LC reference site),45.492199999999997,-121.461699999999990,9.470000000000001,1213083455503,0.000000000000000,,,,North Fork Mill Creek,,,
4026,10480,Beaverton Creek at Cornelius Pass Road,45.520860999999996,-122.898750000000010,1.200000000000000,1229133455196,0.000000000000000,,,,Beaverton Creek,,,
4027,25579,Youngs River downstream of Fry Island at River Mile 2.8,46.132050000000000,-123.810509999999990,3.600000000000000,1238373461686,0.000000000000000,,,,Youngs River,,,
4029,35907,Columbia River below the Hood River Hook above Wells Island Transect South Bank (left bank),45.714559999999999,-121.527959999999990,164.699999999999990,1240483462464,0.000000000000000,,,,Columbia River,,,
4030,35409,Trail Creek at BLM Rd 32-1-33.3 Bridge (Upper Rogue),42.747000000000000,-122.825599999999990,8.199999999999999,1228089426459,0.000000000000000,,,,Trail Creek,,,
4031,31579,Nehalem River North Fork at River Mile 0.9,45.738765000000001,-123.862125000000010,0.920000000000000,1238777457315,0.000000000000000,,,,North Fork Nehalem River,100K,,
4032,30938,Wishart Creek downstream of Basler Road,45.534570000000002,-121.593130000000000,2.500000000000000,1216017455658,0.000000000000000,,,,Wisehart Creek,,,
4033,25181,Roberts Creek at mouth,43.164450000000002,-123.376870000000000,0.200000000000000,1233751431666,0.000000000000000,,,,Roberts Creek,,,
4034,10623,Kellogg Creek at Hwy 99E (Milwaukie),45.441916999999997,-122.640694000000000,0.300000000000000,1226466454405,0.000000000000000,,,,Kellogg Creek,,,
4036,34035,North Yamhill River at bridge on Moores Valley Road (North Yamhill),45.337699999999998,-123.217900000000000,15.789999999999999,1231445452259,0.000000000000000,,,,North Yamhill River,100K,,
4037,33494,Tickle Creek tributary near Sandy,45.409447000000000,-122.285331000000000,1.940000000000000,1223214454074,0.000000000000000,,,,Unnamed Stream,,,
4039,34055,Middle Fork Coquille River above Jim Belieu mouth,43.016199999999998,-123.701100000000000,31.289999999999999,1241173430339,0.000000000000000,,,,Middle Fork Coquille River,100K,,
4040,33969,"Little Luckiamute River at Smith Road (Luckiamute, Willamette)",44.798890000000000,-123.314440000000000,2.450000000000000,1232878447914,0.000000000000000,,,,Little Luckiamute River,100K,,
4042,17132,Willanch Branch Near Coos Bay,43.423082999999998,-124.120500000000010,2.500000000000000,1241601434067,0.000000000000000,,,,Willanch Creek,,,
4043,25788,Crooked Creek at Trophy Pond,42.646331000000004,-121.944108000000000,5.500000000000000,1219457425985,0.000000000000000,,,,Crooked Creek,,,
4044,23275,Wolf Creek at Hwy 26,45.761778999999997,-123.296195000000000,108.300000000000000,1238951456889,0.000000000000000,,,,Nehalem River,,,
4046,11373,Evans Creek downstream of Wimer,42.533138999999998,-123.159527999999990,8.199999999999999,1231755424330,0.000000000000000,,,,Evans Creek,,,
4047,25270,"Amazon Creek, tributary to Long Tom River, at High Pass Road",44.215277999999998,-123.250556000000000,1.300000000000000,1232651442279,0.000000000000000,,,,Amazon Creek,,,
4048,24016,"OR2000-0034, Columbia River 34",46.246360000000003,-123.864549999999990,10.400000000000000,1240483462464,0.000000000000000,,,,Columbia River,,,
4049,20719,Tillamook Bay,45.523611000000002,-123.929167000000010,2.700000000000000,1239378455599,0.000000000000000,,,,Tillamook Bay,,,
4050,23816,Little South Fork Kilchis River at River Mile 1.93,45.545667999999999,-123.754676000000000,2.000000000000000,1237851455352,0.000000000000000,,,,Little South Fk Kilchis River,,,
4051,12243,Clark Creek at Dole Road off I-5 at Exit 113,43.071666999999998,-123.357500000000000,0.900000000000000,1233683430763,0.000000000000000,,,,Clark Branch,,,
4052,10832,Willamette River at Old West Linn Bridge,45.359332999999999,-122.608500000000010,25.800000000000001,1227618456580,0.000000000000000,,,,Willamette River,,,
4053,20699,Coos Bay,43.413888999999998,-124.206667000000000,10.100000000000000,1243397433543,0.000000000000000,,,,Coos Bay,,,
4054,32272,"Columbia River at River Mile 11.5, 0.5 nautical miles northeast of green marker #29",46.194102999999998,-123.891513000000000,8.880000000000001,1240483462464,0.000000000000000,,,,Columbia River,100K,,
4055,32174,"Coos Bay Isthmus Slough, 0.7 nautical miles north of Manning Gulch",43.271194999999999,-124.225384000000010,9.970000000000001,1241999433841,0.000000000000000,,,,Isthmus Slough,100K,,
4056,31570,"Columbia River at River Mile 15.5, 1.6 nautical miles north of Marker #37",46.222003000000001,-123.833209000000000,11.920000000000000,1240483462464,0.000000000000000,,,,Columbia River,100K,,
4057,34287,Storm drain discharge at Hwy 99 into Griffin Creek,42.380453000000003,-122.924656000000000,1.070000000000000,1229250423955,0.000000000000000,,,,Griffin Creek,100K,,
4058,23902,"Bull Run River, 1 mile downstream of Log Cr (Sandy, Willamette)",45.508344999999998,-121.932930000000000,19.199999999999999,1222471454463,0.000000000000000,,,,Bull Run River,,,
4059,28473,"Muddy Creek at River Mile 2.2 (Deer Creek, South Yamhill)",45.141390000000001,-123.320830000000000,2.200000000000000,1232892451257,0.000000000000000,,,,Muddy Creek,,,
4061,32558,"Bay City STP mixing zone, Tillamook Bay north of mixing zone",45.514499999999998,-123.891710000000000,3.820000000000000,1239378455599,0.000000000000000,,,,Tillamook Bay,,,
4062,24145,Little River above confluence with North Umpqua,43.290979999999998,-123.101760000000000,0.600000000000000,1231024432977,0.000000000000000,,,,Little River,,,
4063,26458,Umpqua River at Gardiner Boat Ramp,43.726970000000001,-124.111590000000010,8.800000000000001,1242038436694,0.000000000000000,,,,Umpqua River,,,
4065,13431,Trask River at Netarts Road (Hwy. 6),45.456389000000001,-123.858530000000000,1.600000000000000,1238814454680,0.000000000000000,,,,Trask River,,,
4066,13474,Vaughn Creek at Hwy 101,45.505277999999997,-123.865832999999990,1.800000000000000,1239005454978,0.000000000000000,,,,Vaughn Creek,,,
4067,30743,Skipanon River at Dolphin opposite pulp dock,46.173096999999999,-123.910325000000000,1.300000000000000,1239022461912,0.000000000000000,,,,Skipanon Waterway,,,
4068,28771,"Muddy Creek at Abraham Drive (tributary to Willamette River at River Mile 132.6, east bank)",44.455199999999998,-123.147400000000000,14.000000000000000,1232226445374,0.000000000000000,,,,Muddy Creek,,,
4069,34871,Gateway Grade Springs,44.758667000000003,-121.081329999999990,0.440000000000000,1210855447629,0.000000000000000,,,,Unnamed Stream,24K,,
4070,30543,"Deadwood Creek (tributary to Lake River Mile 5.0, to Suislaw River at River Mile 29.1)",44.101109999999998,-123.729170000000000,0.400000000000000,1237334440956,0.000000000000000,,,,Johnson Creek,,,
4071,13674,Coos Bay at entrance to Haynes Inlet at Marker #1,43.435889000000003,-124.220889000000000,0.400000000000000,1242266434305,0.000000000000000,,,,Haynes Inlet,,,
4073,24000,"OR2000-0018, Columbia River 18",45.606259999999999,-122.674560000000000,103.500000000000000,1240483462464,0.000000000000000,,,,Columbia River,,,
4075,31565,Columbia River Baker Bay near Chinook,46.273325000000000,-123.963269999999990,4.640000000000000,1240483462464,0.000000000000000,,,,Columbia River,100K,,
4076,12570,Canyon Creek 60 feet upstream of mouth,42.942861000000001,-123.280500000000000,0.000000000000000,1232818429429,0.000000000000000,,,,Canyon Creek,,,
4077,10555,Willamette River at Marion Street (Salem),44.946111000000002,-123.041528000000000,84.099999999999994,1227618456580,0.000000000000000,,,,Willamette River,,,
4078,30452,Cottonwood Creek at road crossing upstream of Little Black Canyon,43.979199999999999,-117.721999999999990,0.600000000000000,1177161439855,0.000000000000000,,,,Cottonwood Creek,,,
4079,23098,"Umatilla River, groundwater seep 200 yards downstream of ISCO SI",45.840499999999999,-119.335139000000000,8.300000000000001,1193384459144,0.000000000000000,,,,Umatilla River,,,
4080,28414,Flat Rock Branch at Clover Creek,43.193190000000001,-122.783060000000010,0.060000000000000,1227842431934,0.000000000000000,,,,Flat Rock Branch,100K,,
4081,30429,Murderers Creek,44.266810000000000,-119.219500000000000,19.600000000000001,1195394443145,0.000000000000000,,,,Murderers Creek,,,
4082,11150,Spencer Creek at mouth,44.005000000000003,-123.261388999999990,0.300000000000000,1232637440089,0.000000000000000,,,,Spencer Creek,,,
4084,31588,"Sand Lake, 0.4 nautical miles east of Sand Beach Campground",45.286479999999997,-123.945021999999990,1.210000000000000,1239572452746,0.000000000000000,1239552452781,Sand Lake,StreamNet,Sand Creek,100K,,
4085,34405,Sunshine CR at Hideaway Court,45.459099999999999,-122.403600000000000,0.710000000000000,1223961454655,0.000000000000000,,,,Unnamed Stream,100K,,
4086,28548,"Runoff to Luckiamute River at River Mile 29.35, downstream of Ira Hooker Road",44.746499999999997,-123.415899999999990,30.699999999999999,1231480447559,0.000000000000000,,,,Luckiamute River,,,
4087,30609,Yachats Marine Drive,44.318449999999999,-124.108120000000000,160.910000000000000,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR461207,Yachats Wayside Beach
4089,10655,Pringle Creek at Church Street,44.936110999999997,-123.037944000000000,0.400000000000000,1230450449387,0.000000000000000,,,,Pringle Creek,,,
4090,11434,Clatskanie River at Hwy 30 (Clatskanie),46.102027999999997,-123.197582999999990,1.900000000000000,1232215461207,0.000000000000000,,,,Clatskanie River,,,
4091,34064,Reed Creek Above Coquille WA restoration project (Middle Fork Coquille),43.036600000000000,-123.701100000000000,1.170000000000000,1236987430215,0.000000000000000,,,,Reed Creek,100K,,
4092,25597,South Fork Little Butte Creek upstream of Dead Indian Creek,42.338220000000000,-122.449820000000000,12.400000000000000,1226154424195,0.000000000000000,,,,South Fork Little Butte Creek,,,
4093,13449,"Duplicate station, data can be found under station 10807.",45.201943999999997,-123.963611000000000,1.500000000000000,1239555451826,0.000000000000000,,,,Nestucca River,,,
4094,22941,Ecola CR at HWY 101,45.899400000000000,-123.953700000000000,1.000000000000000,1239661458957,0.000000000000000,,,,Ecola Creek,,,
4096,11975,Ditch upstream of Diamond-Central (Lenz Creek tributary),45.629666999999998,-121.532749999999990,1.760000000000000,1215146456436,0.000000000000000,,,,Lenz Creek,DEQ,,
4097,26633,"Little Butte Cr., South Fk., at county bridge near Lost Cr. Rd. (Rogue)",42.386519999999997,-122.581120000000000,3.590000000000000,1226154424195,0.000000000000000,,,,South Fork Little Butte Creek,100K,,
4099,35584,Trib Ditch to Whiskey Cr (at RM 0.3) off Whiskey Cr Rd abv Hwy 35 Culvert ,45.682174100700003,-121.506406660000000,0.130000000000000,1215071456838,0.000000000000000,,,,Unnamed Stream,24K,,
4101,21521,Wenaha River at mouth at Troy,45.945500000000003,-117.450639000000000,0.100000000000000,1174512459454,0.000000000000000,,,,Wenaha River,,,
4102,30509,Manhattan Beach State Park,45.640360000000001,-123.942820000000000,50.210000000000001,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR186822,Manhattan Beach State Park
4103,24011,"OR2000-0029, Columbia River 29",45.550370000000001,-122.270990000000000,124.400000000000010,1240483462464,0.000000000000000,,,,Columbia River,,,
4105,11491,Smith River 4.4 miles downstream of Smith River Falls,43.788778000000001,-123.861971999999990,24.500000000000000,1240888437043,0.000000000000000,,,,Smith River,,,
4106,12536,Lone Pine Creek at Table Rock Road (Medford),42.365250000000003,-122.884277999999990,7.600000000000000,1229691424326,0.000000000000000,,,,Bear Creek,,,
4107,29393,Seaside Beach at 12th Avenue,46.001919999999998,-123.931940000000000,19.559999999999999,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR329442,Seaside Beach
4108,20665,Cathlamet Bay,46.208055999999999,-123.688333000000000,2.900000000000000,1236891462498,0.000000000000000,,,,Cathlamet Bay,,,
4109,32149,Boulder Creek near mouth,43.303600000000003,-122.529200000000000,0.040000000000000,1225284433034,0.000000000000000,,,,Boulder Creek,100K,,
4110,29991,Roaring Creek tributary,44.629313000000003,-122.652640000000010,1.390000000000000,1226789446332,0.000000000000000,,,,Unnamed Stream,,,
4111,23493,Walla Walla River at Little Walla Walla Irrigation Diversion,45.928167000000002,-118.378210999999990,45.799999999999997,1189393460624,0.000000000000000,,,,Walla Walla River,,,
4112,33921,North Yamhill River at River Mile 0.8,45.231886000000003,-123.154585999999990,0.800000000000000,1231445452259,0.000000000000000,,,,North Yamhill River,,,
4113,34021,Applegate River 10 feet downstream of Hidden Valley HS outfall,42.343879999999999,-123.333280000000000,13.270000000000000,1234507424301,0.000000000000000,,,,Applegate River,100K,,
4114,10466,Tualatin River at Springhill Road (Dilly),45.477639000000003,-123.124056000000000,57.600000000000001,1226500453377,0.000000000000000,,,,Tualatin River,,,
4115,32524,Larison Cove,43.687333000000002,-122.441166000000000,0.850000000000000,1224255436883,0.000000000000000,,,,Larison Creek,100K,,
4117,29891,Fawn Creek,44.211511000000002,-123.701170000000000,0.220000000000000,1237011442083,0.000000000000000,,,,Fawn Creek,,,
4118,17164,Jackson Creek at Road Mile 1.3,42.963388999999999,-122.857361000000000,1.500000000000000,1228807429694,0.000000000000000,,,,Jackson Creek,,,
4119,32567,"South Fork John Day River 0.6 miles downstream of Indian Creek, 24 inch diameter Ponderosa by itself on west side of road at pull off",44.144278000000000,-119.500423000000000,31.030000000000001,1195355444739,0.000000000000000,,,,South Fork John Day River,100K,,
4120,33492,Tour Creek,45.364333999999999,-122.574681000000000,0.700000000000000,1225809453624,0.000000000000000,,,,Tour Creek,,,
4121,23911,"South Fork Breitenbush River, 1.8 miles upstream from confluence with North Fork (Breitenbush)",44.769939999999998,-121.938382000000000,1.600000000000000,1219653447800,0.000000000000000,,,,South Fork Breitenbush River,,,
4122,25179,South Fork Deer Creek forest boundary site ,43.153599999999997,-123.181800000000000,2.530000000000000,1232179431737,0.000000000000000,,,,Middle Fk South Fk Deer Creek,100K,,
4123,26851,Homestead Creek,43.440893000000003,-122.551030000000000,0.290000000000000,1225544434363,0.000000000000000,,,,Homestead Creek,,,
4124,34866,"S Fork Necanicum River at RM 1.28, 100 yds upstream of Seaside PWS Pumphouse",45.893270000000001,-123.833830000000010,1.320000000000000,1238483459028,0.000000000000000,,,,South Fork Necanicum River,100K,,
4125,22964,Wisehart Creek 50 feet downstream of Diamond-Parkdale Plant receiving ditch,45.533278000000003,-121.593694000000000,2.600000000000000,1216017455658,0.000000000000000,,,,Wisehart Creek,,,
4126,30352,Tumble Creek,44.947530000000000,-121.933229999999990,1.300000000000000,1219166449357,0.000000000000000,,,,Tumble Creek,,,
4127,22680,RFP Dillard Landfill seep S-234,43.102880999999996,-123.426256000000000,0.530000000000000,1234363431041,0.000000000000000,,,,Unnamed Stream,24K,,
4129,35066,"Cozine Creek at Elmwood Ave, McMinnville (S Yamhill)",45.211179999999999,-123.202090000000000,0.160000000000000,1232010452090,0.000000000000000,,,,North Branch Cozine Creek,100K,,
4130,21839,King Creek at River Mile 0.24,43.740583000000001,-122.889283000000010,0.100000000000000,1228878437417,0.000000000000000,,,,King Creek,,,
4131,33151,Upper Bewley CR at culvert (Tillamook),45.379899999999999,-123.876600000000000,3.610000000000000,1238283454068,0.000000000000000,,,,Bewley Creek,100K,,
4132,28966,"Pringle Creek upstream of Clark Creek (tributary to Willamette, Salem)",44.926499999999997,-123.032700000000010,1.100000000000000,1230450449387,0.000000000000000,,,,Pringle Creek,,,
4133,24295,Cullaby Lake canal dock DS of residences,46.091760000000001,-123.907670000000000,0.200000000000000,1239077460945,0.000000000000000,1239008460801,Cullaby Lake,StreamNet,Cullaby Lake,100K,,
4134,35166,"N. Yamhill, 50 ft DS of Carlton outfall",45.285359999999997,-123.186860000000000,8.570000000000000,1231445452259,0.000000000000000,,,,North Yamhill River,100K,,
4136,23834,South Fork Coquille River at River Mile 55.5,42.788418000000000,-123.945890000000010,54.899999999999999,1241417430803,0.000000000000000,,,,South Fork Coquille River,,,
4138,29384,Oceanside Beach State Wayside at seep (250 meters south),45.458680000000001,-123.969380000000000,64.549999999999997,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR478882,Oceanside Beach State Wayside
4140,11477,Crooked River at Conant Basin Road,44.172556000000000,-120.541139000000000,89.400000000000006,1212676445778,0.000000000000000,,,,Crooked River,,,
4141,24452,"Elk Creek, 0.3 mile upstream from Old Santiam Wagon Trail (South Santiam, Santiam, Willamette)",44.393335000000000,-122.259898000000010,0.300000000000000,1222616443973,0.000000000000000,,,,Elk Creek,,,
4142,33203,Little Pudding River 200 yards downstream of Waldo Lake,44.895400000000002,-122.892000000000000,17.940000000000001,1228537450739,0.000000000000000,,,,Little Pudding River,100K,,
4143,11786,Nehalem River 150 feet upstream of Rock Creek,45.855055999999998,-123.189639000000000,92.400000000000006,1238951456889,0.000000000000000,,,,Nehalem River,,,
4144,34053,Middle Fork Coquille River below mouth of Jim Beliew River ,43.015500000000003,-123.700000000000000,31.090000000000000,1241173430339,0.000000000000000,,,,Middle Fork Coquille River,100K,,
4145,21819,Lost Creek 8.0 miles on Lost Creek Road,43.821269000000001,-122.763861000000010,11.300000000000001,1228482439494,0.000000000000000,,,,Lost Creek,,,
4146,33512,"Clark Creek, Salem",44.920301000000002,-123.034976000000000,0.540000000000000,1230332449270,0.000000000000000,,,,Clark Creek,,,
4147,21803,Three Rivers at River Mile 10.10,45.178600000000003,-123.755869000000000,9.100000000000000,1238734452348,0.000000000000000,,,,Three Rivers,,,
4148,34830,South Tenmile Lake at Osprey Point (Tenmile Lake Basin Project Site S8),43.570900000000002,-124.165000000000010,0.560000000000000,1241746435728,0.000000000000000,1241367435617,Tenmile Lake,StreamNet,Tenmile Lake,100K,,
4149,30459,Cottonwood Creek at confluence with Basin Creek,43.871200000000002,-117.562400000000000,0.700000000000000,1175605438798,0.000000000000000,,,,Cottonwood Creek,,,
4150,11916,Klamath River 1500 feet upstream of Klamath Strait,42.092972000000003,-121.868416999999990,246.520000000000010,1221913420005,0.000000000000000,,,,Klamath River,,,
4151,32474,Ochoco Creek at Hwy 26,44.322710000000001,-120.883450000000000,0.590000000000000,1208917443218,0.000000000000000,,,,Ochoco Creek,100K,,
4152,33971,"North Fork Ash Creek at Talmadge Middle School (Ash, Willamette)",44.856670000000001,-123.210830000000000,2.050000000000000,1231806448559,0.000000000000000,,,,Ash Creek,100K,,
4153,23818,Pebble Creek at River Mile 6.4 (Nehalem),45.798250000000003,-123.193038000000000,5.400000000000000,1231721458531,0.000000000000000,,,,Pebble Creek,,,
4154,23841,Jenny Creek at River Mile 3.7 (Rogue),42.659351999999998,-123.785630000000000,3.200000000000000,1237357426759,0.000000000000000,,,,Jenny Creek,,,
4155,25833,Tumalo Creek at mouth,44.116128000000003,-121.338421999999990,0.100000000000000,1213391441159,0.000000000000000,,,,Tumalo Creek,,,
4156,22587,Little Nestucca River at M.P. 8.5,45.106670000000001,-123.804060000000010,10.100000000000000,1239429451662,0.000000000000000,,,,Little Nestucca River,,,
4157,23300,Cook Creek at Clammer Road Bridge (Nehalem),45.681387999999998,-123.711178000000000,2.700000000000000,1237529457011,0.000000000000000,,,,Cook Creek,,,
4158,13390,South Slough at Marker #1,43.353000000000002,-124.318083000000000,0.100000000000000,1243210433542,0.000000000000000,,,,South Slough,,,
4160,34489,"Q Street Canal, 75 feet u/s of Dynea outfall",44.053620000000002,-122.985570000000000,5.810000000000000,1230833440571,0.000000000000000,,,,Q Street Canal,24K,,
4161,33454,Deep Cut Creek (ODFW),42.969729999999998,-122.719300000000000,0.460000000000000,1227229429633,0.000000000000000,,,,Deep Cut Creek,,,
4162,33455,Black Canyon Creek (ODFW),42.945329999999998,-122.690700000000010,1.560000000000000,1227031429632,0.000000000000000,,,,Black Canyon Creek,,,
4163,34623,Foley Cr at RM 1.86,45.673099999999998,-123.840700000000000,1.900000000000000,1238473456979,0.000000000000000,,,,Foley Creek,,,
4164,34624,Bull Heifer Cr at Mouth,45.998100000000001,-123.517200000000000,0.040000000000000,1235176459986,0.000000000000000,,,,Bull Heifer Creek,,,
4165,34625,Deer Cr at RM 0.34,45.967900000000000,-123.211200000000010,0.360000000000000,1232107459717,0.000000000000000,,,,Deer Creek,,,
4166,34626,Crooked Cr at RM 1.40,45.917800000000000,-123.178299999999990,1.420000000000000,1231612459301,0.000000000000000,,,,Crooked Creek,,,
4167,34627,Lousignont Cr at RM 1.06 US of NF Lousignont Cr,45.742899999999999,-123.303800000000000,1.090000000000000,1232983457518,0.000000000000000,,,,Lousignont Creek,,,
4168,34628,Judson Cr (Little Nestucca R),45.108400000000003,-123.834200000000000,0.070000000000000,1238330451076,0.000000000000000,,,,Judson Creek,24K,,
4169,34629,Bill Cr at RM 0.59,45.375700000000002,-123.625300000000000,0.590000000000000,1236136453772,0.000000000000000,,,,Bill Creek,,,
4170,34630,Cedar Cr (RM 2.88) Trib at RM 0.92,45.605499999999999,-123.615900000000000,0.700000000000000,1236099455964,0.000000000000000,,,,Unnamed Stream,,,
4171,34631,Bays Cr (RM 0.98) Trib at Mouth,45.297800000000002,-123.734100000000000,1.000000000000000,1237393452867,0.000000000000000,,,,Bays Creek,,,
4172,34632,Williamson Cr at RM 0.13,45.961500000000001,-123.921899999999990,0.140000000000000,1239242459627,0.000000000000000,,,,Williamson Creek,,,
4173,34633,Buelah Cr (RM 1.90) Trib at Mouth,45.212100000000000,-123.672900000000000,0.020000000000000,1236726452120,0.000000000000000,,,,Unnamed Stream,,,
4174,34634,Miami R at RM 6.07 US of Peterson Cr,45.605499999999999,-123.876099999999990,6.160000000000000,1239230455475,0.000000000000000,,,,Miami River,,,
4175,34635,Mail Cr at Mouth,45.901899999999998,-123.868200000000000,0.030000000000000,1238682459024,0.000000000000000,,,,Mail Creek,,,
4176,28766,"Muddy Creek at east channel at Stahlbusch Island Road (tributary to Willamette River at River Mile 132.6, east bank)",44.549469999999999,-123.229480000000000,2.600000000000000,1232521445523,0.000000000000000,,,,East Channel Muddy Creek,,,
4177,24143,Cavitt Creek just upstream of confluence with Little River,43.240200000000002,-123.020810000000000,0.100000000000000,1230204432409,0.000000000000000,,,,Cavitt Creek,,,
4179,22414,Three Rivers at mouth (Nestucca),45.233638999999997,-123.872083000000000,0.100000000000000,1238734452348,0.000000000000000,,,,Three Rivers,,,
4180,28248,Canal Creek upstream of RR car bridge (Alsea),44.386920000000003,-123.922870000000000,0.900000000000000,1239291443960,0.000000000000000,,,,Canal Creek,,,
4181,34462,"Sijota Creek, 140 ft u/s of Salishan WWTP outfall",44.890270000000001,-124.025560000000000,1.320000000000000,1240249448977,0.000000000000000,,,,Sijota Creek,100K,,
4182,34857,"Santiam River at RM 9.71, 100 yards downstream of Jefferson Boat Ramp",44.716999999999999,-123.013400000000000,9.670000000000000,1231425447502,0.000000000000000,,,,Santiam River,100K,,
4183,22955,Beaver Slough upstream of Clatskanie Boat Club entrance,46.126333000000002,-123.209694000000000,2.400000000000000,1232329461403,0.000000000000000,,,,Beaver Slough,,,
4184,35450,South Yamhill River d/s mouth Agency Creek,45.074700000000000,-123.622300000000000,54.460000000000001,1231445452258,0.000000000000000,,,,South Yamhill River,100K,,
4185,25563,Little Deschutes River at USFS Boundary & Road 5825,43.396760000000000,-121.797749999999990,74.099999999999994,1214536438546,0.000000000000000,,,,Little Deschutes River,,,
4186,22932,Clear Lake at northeast corner of Emergent Wetland,45.606527999999997,-123.941222000000000,0.000000000000000,,0.000000000000000,1239416456063,Clear Lake,PNW_Waterbody,,N/A,,
4187,28405,Little River at Road 2701 bridge,43.248210000000000,-122.925980000000000,13.330000000000000,1231024432977,0.000000000000000,,,,Little River,100K,,
4188,20685,Yaquina River,44.573889000000001,-123.963055999999990,9.300000000000001,1240830446097,0.000000000000000,,,,Yaquina River,,,
4189,30718,"Rogue River at Blackwell Road, just east of Gold Hill, OR",42.430954999999997,-123.042306000000000,119.700000000000000,1244292424210,0.000000000000000,,,,Rogue River,,,
4190,26390,Sandy River Little upstream of Diversion Dam at River Mile 2.1,45.414999999999999,-122.171383000000010,2.100000000000000,1222080454261,0.000000000000000,,,,Little Sandy Creek,,,
4191,13406,Coquille River upstream of Coquille STP (Coquille),43.173917000000003,-124.191306000000000,24.000000000000000,1244273431235,0.000000000000000,,,,Coquille River,,,
4192,33253,Myrtle Creek South Fork across South Myrtle Road from BLM 3 5 Road (South Umpqua),43.084899999999998,-123.002000000000000,19.420000000000002,1232847430231,0.000000000000000,,,,South Myrtle Creek,100K,,
4193,35909,Columbia River below the Hood River Hook above Wells Island Transect Mid Channel ,45.722259999999999,-121.527069999999990,164.699999999999990,1240483462464,0.000000000000000,,,,Columbia River,,,
4194,34521,Needle Branch at RM 0.14,44.510300000000001,-123.855400000000000,0.210000000000000,1238586445083,0.000000000000000,,,,Needle Branch,100K,,
4195,13379,Coos Bay at Marker #23 (Henderson Marsh),43.423056000000003,-124.264444000000000,6.400000000000000,1243397433543,0.000000000000000,,,,Coos Bay,,,
4197,13522,South Slouth at northwest side of Vallino Island,43.314749999999997,-124.320139000000000,3.000000000000000,1243210433542,0.000000000000000,,,,South Slough,,,
4198,34478,South Fork Coquille 50 feet upstream of Myrtle Point WWTP outfall,43.069519999999997,-124.148310000000000,0.830000000000000,1241417430803,0.000000000000000,,,,South Fork Coquille River,100K,,
4200,25624,Amazon Creek at 29th Street Gaging Station,44.026150000000001,-123.083060000000000,20.600000000000001,1232651442279,0.000000000000000,,,,Amazon Creek,,,
4201,23509,Nehalem River downstream of Humbug Creek at Lower Nehalem Road,45.843840000000000,-123.589979000000000,35.899999999999999,1238951456889,0.000000000000000,,,,Nehalem River,,,
4202,13181,Baldwin Creek at end of Baldwin Creek Road,45.563583000000001,-121.585027999999990,0.400000000000000,1215931455648,0.000000000000000,,,,Baldwin Creek,,,
4203,11607,Klamath River at River Mile 242,42.099916999999998,-121.861082999999990,245.810000000000000,1221913420005,0.000000000000000,,,,Klamath River,,,
