"site_only","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasureMeasureValue","DrainageAreaMeasureMeasureUnitCode","ContributingDrainageAreaMeasureMeasureValue","ContributingDrainageAreaMeasureMeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasureMeasureValue","HorizontalAccuracyMeasureMeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasureMeasureValue","VerticalMeasureMeasureUnitCode","VerticalAccuracyMeasureMeasureValue","VerticalAccuracyMeasureMeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasureMeasureValue","WellDepthMeasureMeasureUnitCode","WellHoleDepthMeasureMeasureValue","WellHoleDepthMeasureMeasureUnitCode","LatChar","LonChar"
"WORP99-0806","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0806","BEEMAN CREEK","River/Stream","XLON_DD=""-118.78612"";XLAT_DD=""44.84933"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS",17070202,NA,"",NA,"","44.849330000000002","-118.78612",NA,"","","GPS-Unspecified","WGS84","1677.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.84825","-118.7868"
"WORP99-0806","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0806","BEEMAN CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 3.4869km^2/Station Weight (km): 72.7612/IBI Score: 62.062/OE Taxa Loss: 1.429",17070202,NA,"",NA,NA,"44.840000000000003","-118.78",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1677.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.84825","-118.7868"
"WORP99-0813","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0813","NIAGARA CREEK NEAR NESTUCCA RIVER","River/Stream","FLOW is PARTIAL WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 8.1113km^2/Station Weight (km): 587.7617/IBI Score: 43.7297",17100203,NA,"",NA,NA,"45.200000000000003","-123.64",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","257.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"71",NA,NA,NA,NA,NA,NA,NA,NA,"45.2009","-123.6502"
"WORP99-0813","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0813","NIAGARA CREEK NEAR NESTUCCA RIVER","River/Stream","XLON_DD=""-123.6502"";XLAT_DD=""45.2009"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""PARTIAL WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""PARBYWADE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";IND",17100203,NA,"",NA,"","45.208710000000004","-123.64986",NA,"","","GPS-Unspecified","WGS84","257.0","m              ",NA,"","Other","NGVD29      ","US",41,"057",NA,NA,NA,NA,NA,NA,NA,NA,"45.2009","-123.6502"
"WORP99-0815","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0815","ROBA CREEK","River/Stream","XLON_DD=""-119.97815"";XLAT_DD=""44.26857"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""INTERRUPTED WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""INTWADE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002""",17070303,NA,"",NA,"","44.268459999999997","-119.97696000000001",NA,"","","GPS-Unspecified","WGS84","1304.0","m              ",NA,"","Other","NGVD29      ","US",41,"013",NA,NA,NA,NA,NA,NA,NA,NA,"44.26857","-119.97815"
"WORP99-0815","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0815","ROBA CREEK","River/Stream","FLOW is INTERRUPTED WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 11.0384km^2/Station Weight (km): 36.3806/IBI Score: 10.57/OE Taxa Loss: 0.428",17070303,NA,"",NA,NA,"44.259999999999998","-119.97",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1304.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"13",NA,NA,NA,NA,NA,NA,NA,NA,"44.26857","-119.97815"
"WORP99-0819","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0819","PYRAMID CREEK TRIBUTARY","River/Stream","XLON_DD=""-122.07407"";XLAT_DD=""44.54929"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17090006,NA,"",NA,"","44.549289999999999","-122.07407000000001",NA,"","","GPS-Unspecified","WGS84","1203.0","m              ",NA,"","Other","NGVD29      ","US",41,"043",NA,NA,NA,NA,NA,NA,NA,NA,"44.54968","-122.0832"
"WORP99-0819","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0819","PYRAMID CREEK TRIBUTARY","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is .7023km^2/Station Weight (km): 1175.5233/IBI Score: 78.594/OE Taxa Loss: 1.223",17090006,NA,"",NA,NA,"44.539999999999999","-122.06999999999999",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1203.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"43",NA,NA,NA,NA,NA,NA,NA,NA,"44.54968","-122.0832"
"WORP99-0821","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0821","SOUTH FORK MCKENZIE RIVER TRIBUTARY","River/Stream","XLON_DD=""-122.115659"";XLAT_DD=""43.951618"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXV",17090004,NA,"",NA,"","43.95093","-122.11568",NA,"","","GPS-Unspecified","WGS84","889.0","m              ",NA,"","Other","NGVD29      ","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"43.95167","-122.11595"
"WORP99-0821","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0821","SOUTH FORK MCKENZIE RIVER TRIBUTARY","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 2.48km^2/Station Weight (km): 1175.5233/IBI Score: 63.174/OE Taxa Loss: 1.059",17090004,NA,"",NA,NA,"43.950000000000003","-122.11",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","889.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"39",NA,NA,NA,NA,NA,NA,NA,NA,"43.95167","-122.11595"
"WORP99-0823","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0823","SOUTH FORK DIXIE CREEK","River/Stream","XLON_DD=""-117.514128"";XLAT_DD=""44.429697"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17050202,NA,"",NA,"","44.429639999999999","-117.51412999999999",NA,"","","GPS-Unspecified","WGS84","1167.0","m              ",NA,"","Other","NGVD29      ","US",41,"001",NA,NA,NA,NA,NA,NA,NA,NA,"44.4297","-117.51413"
"WORP99-0823","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0823","SOUTH FORK DIXIE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 22.4775km^2/Station Weight (km): 470.2093/IBI Score: 50.172/OE Taxa Loss: 1.078",17050202,NA,"",NA,NA,"44.420000000000002","-117.51000000000001",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1167.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"1",NA,NA,NA,NA,NA,NA,NA,NA,"44.4297","-117.51413"
"WORP99-0825","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0825","WEST FORK SMITH RIVER","River/Stream","XLON_DD=""-123.720258"";XLAT_DD=""43.852323"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17100303,NA,"",NA,"","43.852080000000001","-123.71965",NA,"","","GPS-Unspecified","WGS84","131.0","m              ",NA,"","Other","NGVD29      ","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"43.85239","-123.72026"
"WORP99-0825","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0825","WEST FORK SMITH RIVER","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 40.3739km^2/Station Weight (km): 587.7617/IBI Score: 54.579/OE Taxa Loss: 0.873",17100303,NA,"",NA,NA,"43.850000000000001","-123.70999999999999",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","131.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"19",NA,NA,NA,NA,NA,NA,NA,NA,"43.85239","-123.72026"
"WORP99-0830","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0830","NORTH MINAM RIVER","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 31.8343km^2/Station Weight (km): 587.7617/IBI Score: 35.187/OE Taxa Loss: 0.717",17060105,NA,"",NA,NA,"45.270000000000003","-117.45999999999999",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1642.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"63",NA,NA,NA,NA,NA,NA,NA,NA,"45.27151","-117.46621"
"WORP99-0830","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0830","NORTH MINAM RIVER","River/Stream","XLON_DD=""-117.46621"";XLAT_DD=""45.27151"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17060105,NA,"",NA,"","45.271900000000002","-117.46554999999999",NA,"","","GPS-Unspecified","WGS84","1642.0","m              ",NA,"","Other","NGVD29      ","US",41,"063",NA,NA,NA,NA,NA,NA,NA,NA,"45.27151","-117.46621"
"WORP99-0841","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0841","CAMAS CREEK","River/Stream","XLON_DD=""-118.97814"";XLAT_DD=""45.03423"";STRAHLER=""5"";ST_ORDER=""5th +"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070202,NA,"",NA,"","45.034309999999998","-118.97695",NA,"","","GPS-Unspecified","WGS84","870.0","m              ",NA,"","Other","NGVD29      ","US",41,"059",NA,NA,NA,NA,NA,NA,NA,NA,"45.03423","-118.97814"
"WORP99-0841","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0841","CAMAS CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  5/WATERSHED AREA is 1037.5657km^2/Station Weight (km): 48.5075/IBI Score: 62.819/OE Taxa Loss: 1.006",17070202,NA,"",NA,NA,"45.030000000000001","-118.97",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","870.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"59",NA,NA,NA,NA,NA,NA,NA,NA,"45.03423","-118.97814"
"WORP99-0842","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0842","SLIDE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 16.0707km^2/Station Weight (km): 36.3806/IBI Score: 70.297/OE Taxa Loss: 1.167",17070203,NA,"",NA,NA,"44.710000000000001","-118.95",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1257.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.71102","-118.95085"
"WORP99-0842","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0842","SLIDE CREEK","River/Stream","XLON_DD=""-118.95006"";XLAT_DD=""44.711"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_CHE",17070203,NA,"",NA,"","44.710999999999999","-118.95005999999999",NA,"","","GPS-Unspecified","WGS84","1257.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.71102","-118.95085"
"WORP99-0848","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0848","DRY CABIN CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 1.949km^2",17070201,NA,"",NA,NA,"44.350000000000001","-119.41",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1624.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.35343","-119.40961"
"WORP99-0851","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0851","CEDAR CREEK","River/Stream","XLON_DD=""-121.552717"";XLAT_DD=""45.192791"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXV",17070306,NA,"",NA,"","45.191960000000002","-121.54788000000001",NA,"","","GPS-Unspecified","WGS84","1057.0","m              ",NA,"","Other","NGVD29      ","US",41,"065",NA,NA,NA,NA,NA,NA,NA,NA,"45.19279","-121.55272"
"WORP99-0851","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0851","CEDAR CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 9.2017km^2/Station Weight (km): 72.7612/IBI Score: 48.391/OE Taxa Loss: 0.875",17070306,NA,"",NA,NA,"45.189999999999998","-121.54000000000001",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1057.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"65",NA,NA,NA,NA,NA,NA,NA,NA,"45.19279","-121.55272"
"WORP99-0852","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0852","LONE ROCK CREEK","River/Stream","XLON_DD=""-119.95186"";XLAT_DD=""45.16741"";STRAHLER=""4"";ST_ORDER=""4th"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070204,NA,"",NA,"","45.167409999999997","-119.95186",NA,"","","GPS-Unspecified","WGS84","716.0","m              ",NA,"","Other","NGVD29      ","US",41,"021",NA,NA,NA,NA,NA,NA,NA,NA,"45.16732","-119.95315"
"WORP99-0852","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0852","LONE ROCK CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  4/WATERSHED AREA is 218.3102km^2/Station Weight (km): 43.6567/IBI Score: 66.525/OE Taxa Loss: 0.806",17070204,NA,"",NA,NA,"45.159999999999997","-119.95",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","716.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"21",NA,NA,NA,NA,NA,NA,NA,NA,"45.16732","-119.95315"
"WORP99-0854","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0854","BEAVER / OLIVE CREEK","River/Stream","XLON_DD=""-118.453315"";XLAT_DD=""44.779096"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070202,NA,"",NA,"","44.779409999999999","-118.45238000000001",NA,"","","GPS-Unspecified","WGS84","1451.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.77924","-118.45325"
"WORP99-0854","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0854","BEAVER / OLIVE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 33.211km^2/Station Weight (km): 29.1045/IBI Score: 45.744/OE Taxa Loss: 0.921",17070202,NA,"",NA,NA,"44.770000000000003","-118.45",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1451.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.77924","-118.45325"
"WORP99-0856","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0856","SOUTH FORK JOHN DAY RIVER","River/Stream","XLON_DD=""-119.33793"";XLAT_DD=""44.0151"";STRAHLER=""4"";ST_ORDER=""4th"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_CH",17070201,NA,"",NA,"","44.015099999999997","-119.33692000000001",NA,"","","GPS-Unspecified","WGS84","1289.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.01521","-119.3382"
"WORP99-0856","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0856","SOUTH FORK JOHN DAY RIVER","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  4/WATERSHED AREA is 163.3379km^2/Station Weight (km): 48.5075/IBI Score: 34.77/OE Taxa Loss: 0.61",17070201,NA,"",NA,NA,"44.009999999999998","-119.33",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1289.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.01521","-119.3382"
"WORP99-0860","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0860","BIG CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 3.3374km^2/Station Weight (km): 72.7612/IBI Score: 51.451/OE Taxa Loss: 1.235",17070203,NA,"",NA,NA,"44.770000000000003","-118.68000000000001",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1856.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.7778","-118.6861"
"WORP99-0860","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0860","BIG CREEK","River/Stream","XLON_DD=""-118.6861"";XLAT_DD=""44.7778"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070203,NA,"",NA,"","44.778849999999998","-118.68595999999999",NA,"","","GPS-Unspecified","WGS84","1856.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.7778","-118.6861"
"WORP99-0864","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0864","ALDER CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 25.456km^2/Station Weight (km): 36.3806/IBI Score: 43.871/OE Taxa Loss: 1.18",17070202,NA,"",NA,NA,"45.049999999999997","-119.45",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1130.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"49",NA,NA,NA,NA,NA,NA,NA,NA,"45.05225","-119.45251"
"WORP99-0864","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0864","ALDER CREEK","River/Stream","XLON_DD=""-119.45154"";XLAT_DD=""45.05222"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070202,NA,"",NA,"","45.052219999999998","-119.45153999999999",NA,"","","GPS-Unspecified","WGS84","1130.0","m              ",NA,"","Other","NGVD29      ","US",41,"049",NA,NA,NA,NA,NA,NA,NA,NA,"45.05225","-119.45251"
"WORP99-0866","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0866","NORTH FORK WIND CREEK","River/Stream","XLON_DD=""-119.59326"";XLAT_DD=""44.27721"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070201,NA,"",NA,"","44.277439999999999","-119.59314000000001",NA,"","","GPS-Unspecified","WGS84","1147.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.27721","-119.59326"
"WORP99-0866","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0866","NORTH FORK WIND CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 15.6122km^2/Station Weight (km): 36.3806/IBI Score: 48.186/OE Taxa Loss: 1.032",17070201,NA,"",NA,NA,"44.270000000000003","-119.59",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1147.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.27721","-119.59326"
"WORP99-0871","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0871","MARTIN CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 6.2429km^2/Station Weight (km): 36.3806/IBI Score: 60.839/OE Taxa Loss: 1.016",17070202,NA,"",NA,NA,"44.950000000000003","-118.54000000000001",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1673.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.95504","-118.54964"
"WORP99-0871","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0871","MARTIN CREEK","River/Stream","XLON_DD=""-118.549641"";XLAT_DD=""44.95504"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_",17070202,NA,"",NA,"","44.955089999999998","-118.54965",NA,"","","GPS-Unspecified","WGS84","1673.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.95504","-118.54964"
"WORP99-0877","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0877","MEADOW CREEK TRIBUTARY","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is .5876km^2/Station Weight (km): 72.7612/IBI Score: 24.757/OE Taxa Loss: 0.848",17070202,NA,"",NA,NA,"44.960000000000001","-118.59999999999999",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1677.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.9617","-118.60826"
